TR,pupilSize
1,963.416071383516
2,1061.4819414907058
3,1367.8413578708828
4,1812.398074898553
5,2116.893398133142
6,2026.0878239867327
7,1630.177643089347
8,1248.859747838386
9,1073.2071897253616
10,1042.7081448342835
11,1034.6077487150321
12,1010.3285552848284
13,999.303368893803
14,1033.5915586338776
15,1082.7096216502646
16,1101.9256518522297
17,1085.1250919658194
18,1065.6725232030258
19,1074.9317544197402
20,1142.9571357021434
21,1312.0462426208458
22,1560.3061616968473
23,1771.1706284187783
24,1918.741206970987
25,1965.0421197118594
26,1815.5767970394393
27,1668.5946819621313
28,1795.8363152338381
29,2118.7099386378186
30,2351.8306920483024
31,2268.434878993326
32,1874.4801202006531
33,1443.3930678207332
34,1248.2317757320293
35,1306.9880028047667
36,1388.754928019258
37,1302.8428913220614
38,1133.1415004569772
39,1015.9777253145111
40,967.1329693179414
41,953.9237288886097
42,957.9822870808783
43,967.8618173542214
44,977.1528370042905
45,982.5615798662067
46,980.6487646501188
47,972.3741607788855
48,965.754753025713
49,964.8275946566241
50,963.2905654771916
51,960.1247968525137
52,961.544731841654
53,973.7994064851774
54,995.8305807760333
55,1018.8160073167023
56,1032.4222152119437
57,1035.5966157977032
58,1034.480048765282
59,1033.6911294081672
60,1034.9441857644354
61,1038.0198392943557
62,1040.2255940651082
63,1035.1470722314225
64,1016.5446890707776
65,988.5406620023834
66,961.0236089759179
67,937.4142706526223
68,915.4462697879821
69,895.4484000321758
70,883.222626583095
71,884.1980726007865
72,894.5217615914344
73,903.9612176919151
74,901.9020757611966
75,886.0462128391932
76,864.9283427102157
77,845.7405260449704
78,832.3581875134001
79,823.5718008341887
80,815.2221093926878
81,805.7610583571654
82,796.1780980051814
83,787.4772058205672
84,779.636180338657
85,772.1218909235362
86,764.4477730343228
87,756.2697870814382
88,747.6773156809323
89,739.8522339792174
90,734.7235846603644
91,731.7032189011713
92,723.0586569449669
93,697.3544672498081
94,664.0760182663067
95,680.6834271924229
96,835.3007853152371
97,1108.7003281061436
98,1329.0202093209396
99,1365.5364118450825
100,1272.4318014556698
101,1152.224827250319
102,1046.497213357289
103,949.8283513362752
104,857.3993450775212
105,791.0411493906308
106,779.0645644968081
107,802.9578218074632
108,812.8820407043751
109,796.18211793411
110,781.0895297813598
111,788.5999454983103
112,811.7666301105925
113,834.5725341653624
114,844.4960563749293
115,845.664181641623
116,866.864469579435
117,958.6125869144727
118,1135.9910078659732
119,1291.971001794631
120,1313.876556190545
121,1227.635788220737
122,1111.455061251312
123,1003.3112174680962
124,909.7102867164268
125,839.4322931793573
126,810.8654281736574
127,825.4193466384779
128,849.2744375446613
129,851.9399578177832
130,830.4835059921365
131,797.7976167674402
132,764.5565228333076
133,740.6240351998122
134,736.8951424587264
135,752.9951006344002
136,776.6605138835976
137,799.6971879387288
138,817.499010977852
139,826.406748774791
140,827.4111678841061
141,825.5814795409063
142,823.9542939719447
143,822.8608351838134
144,821.7685888245635
145,821.0806127099257
146,822.1612880108019
147,824.643649678054
148,822.7347396496089
149,806.2561879361002
150,776.8087677042382
151,758.8348412736535
152,773.3713532356636
153,793.7318365104388
154,776.1117138951879
155,724.1275190316609
156,689.7037801015886
157,701.415648018103
158,727.5998170019428
159,741.5388889191845
