TR,pupilSize
1,856.0434013605443
2,850.8936170212764
3,931.7180000000001
4,767.1071604938271
5,796.4118801652893
6,782.3880952380953
7,816.4791666666666
8,602.0806129032259
9,612.8941546197359
10,610.9540000000001
11,559.0543478260869
12,516.1404461888039
13,630.0577792335407
14,614.0577777777778
15,748.4749246534057
16,771.971398046398
17,591.2874444444444
18,657.1257611241218
19,673.4760000000001
20,617.0766666666667
21,649.8372093023255
22,649.4418725296442
23,718.752380952381
24,767.82
25,750.5279069767441
26,401.1175384615385
27,613.33
28,420.462
29,612.6959999999999
30,620.6639880952381
31,579.5456521739131
32,709.3112380952382
33,691.71
34,841.9801043705153
35,719.747
36,850.2130434782609
37,533.9372695652174
38,720.0327304347826
39,887.2387755102042
40,852.5571428571429
41,803.5934108527131
42,800.3023255813954
43,722.7367573696145
44,528.2656102699144
45,658.517568766637
46,559.6627826086956
47,660.2944543828264
48,702.3785714285715
49,561.328
50,656.9256451099075
51,545.2553835327234
52,602.5098264002621
53,496.2300093457944
54,559.5569906542056
55,695.6208333333334
56,677.4595238095238
57,592.9383360085607
58,569.5257924446374
59,724.1666666666666
60,603.045
61,711.410599078341
62,762.2634146341463
63,613.432
64,747.795238095238
65,662.1466082603255
66,576.4145000000001
67,582.7165000000001
68,689.164
69,568.369
70,829.7931818181819
71,726.6471590909091
72,695.4254263565891
73,732.6413043478261
74,784.28
75,518.376
76,737.05625
77,594.9169310344828
78,654.74375
79,528.194
80,540.806
81,784.4270226007208
82,652.1429999999999
83,776.6262198706643
84,658.4015140186915
85,486.6544859813085
86,779.6
87,644.2451352634077
88,785.5160036166365
89,667.1572901325479
90,747.1071428571429
91,648.5830000000001
92,739.2086956521737
93,590.826
94,742.2652173913044
95,720.6232558139535
96,569.886018237082
97,598.7212765957447
98,681.074
99,582.0129999999999
100,604.112
101,793.4229166666668
102,615.0862432432433
103,891.824
104,689.16
105,826.1428035714287
106,805.1996954358272
107,760.7419443265421
108,939.4295483326297
109,733.6959999999999
110,880.4191462249122
111,760.222
112,651.303
113,881.0104166666666
114,567.5254705882353
115,558.8840125578321
116,732.0155555555557
117,535.9799999999999
118,815.9571428571428
119,798.4217391304346
120,811.93
121,798.4130434782609
122,749.2955555555557
123,766.4399999999999
124,672.45
125,620.8472765957446
126,548.1147234042553
127,800.0479999999999
128,751.3415868673052
129,637.596
130,600.1348571428572
131,449.24114285714285
132,714.8301523656776
133,678.7617021276595
134,416.72200000000004
135,737.5489795918368
136,635.926736111111
137,724.1840000000001
138,732.3968992248061
139,511.33899999999994
140,665.6434738186463
141,709.6714285714288
142,759.4452380952381
143,634.6666666666667
144,758.7837209302326
145,772.4833333333332
146,599.136
147,746.1779999999999
148,695.0702127659574
149,753.5093023255815
150,601.6340000000001
151,722.9499999999998
152,619.2909999999999
153,696.0359570661896
154,737.2904761904762
155,440.7482363636364
156,747.9159090909092
157,809.5909090909089
158,650.5409999999999
159,802.3280000000002
160,657.2940000000001
161,766.859375
162,750.2213953488372
163,790.946
164,461.02399999999994
165,663.4739999999999
166,619.7479166666667
167,663.7466666666667
168,658.8583333333333
169,604.596
170,653.5695652173913
171,656.6404761904762
172,576.552380952381
173,662.83
174,601.112
175,685.148868636078
176,493.2383696231443
177,502.81054929577454
178,677.6259999999999
179,803.1647907354736
180,842.7452380952379
181,699.7230000000001
182,749.974
183,665.9238152804642
184,693.7426020408163
185,615.059
186,695.3485504937878
187,706.8857142857144
188,708.5765957446808
189,635.295918367347
190,700.18
191,720.536
192,523.7216666666667
193,516.0743333333334
194,611.230512
195,668.9396825396826
196,733.5066666666668
197,754.3783333333333
198,599.776
199,800.6977272727273
200,673.9069999999999
201,639.4628539325843
202,812.3
203,648.3658309859154
204,814.1697674418606
205,716.076
206,795.725581395349
207,800.1079410096427
208,665.6239999999999
209,825.9108695652175
210,798.9093023255814
211,815.34375
212,615.1681515151515
213,779.8377131099353
214,666.7047394678492
215,695.7308527131783
