TR,pupilSize
1,953.2603871018671
2,964.055866237299
3,951.1417353916752
4,922.698477208146
5,901.8514305928138
6,892.8479045067237
7,880.674953409734
8,875.9308139686503
9,894.3932752607328
10,924.2840822693973
11,955.0715419885088
12,987.3650083251574
13,1011.3705907912495
14,1004.2804157899169
15,986.9736968062533
16,982.1343050178397
17,970.520681994217
18,921.3083647578326
19,847.0179188357073
20,800.9656948221913
21,823.3297236560143
22,894.0376119150336
23,951.5925445195733
24,965.7417890601064
25,953.5477456369055
26,929.3638854843233
27,879.2295783740716
28,796.8468560844548
29,716.1574748529785
30,680.7339654816807
31,698.5286954931008
32,753.0495544180458
33,830.7150696167243
34,906.9749356819566
35,955.4599182770249
36,955.3458127897886
37,920.3033493821982
38,899.4702195605731
39,921.9563408950146
40,958.9026520838589
41,963.347522500154
42,933.1792340098499
43,906.3992026445651
44,898.3895086732321
45,886.1679583060342
46,860.6167215932276
47,840.5207920417137
48,842.7982918023354
49,867.0193410977398
50,891.4703667336511
51,898.6225300250499
52,914.7711824059655
53,956.324627175519
54,987.2503579903363
55,963.3776947087913
56,895.1337647140623
57,822.7516336156646
58,778.7493471100286
59,773.8175411233589
60,800.3997003990361
61,833.5538089489872
62,836.249834124274
63,784.7688978127408
64,704.9076521414731
65,639.7612488348801
66,618.4566139332399
67,645.5931175052925
68,699.826956097392
69,762.7146401113711
70,818.8712423591585
71,846.146361375743
72,830.6110983988605
73,800.6437937340809
74,788.5780236768492
75,793.3610515013025
76,801.4334347773339
77,813.8873098385712
78,843.1145902391348
79,873.7319286848857
80,871.837390693962
81,840.8115803753192
82,809.614463797937
83,803.7006424403697
84,824.0599765658219
85,859.8139806226765
86,904.5386180486001
87,960.6356994028791
88,1033.3587017707025
89,1094.7860270707822
90,1106.4877883457004
91,1078.5740018809784
92,1031.1928861036413
93,964.1081909834746
94,908.6765100004341
95,902.8582519716847
96,920.5930898735479
97,921.5844208499117
98,921.0761457633502
99,938.832190391449
100,949.430723233817
101,924.7655212486285
102,896.262638651569
103,923.1463431227802
104,992.7680541891419
105,1041.7280612930494
106,1039.1319947231
107,999.2798845626794
108,955.8767420165008
109,930.9820028956076
110,906.6963385952808
111,860.7293506885082
112,809.4063540039268
113,781.4232728677551
114,779.5849366375933
115,798.0692988216824
116,841.2625427673026
117,902.5402659658046
118,953.2890309195867
119,958.2242510542779
120,922.9361249195676
121,894.8039900481435
122,897.816087964736
123,910.385220196982
124,912.8625510342727
125,904.1504872041085
126,890.2085572209342
127,868.8684307013683
128,829.2857236517247
129,767.9050993137994
130,689.22721378362
131,616.4305863999367
132,582.349998522816
133,608.0058997438889
134,679.583546046662
135,755.202030747018
136,801.4347058117619
137,816.9668373786445
138,828.9349251994703
139,856.0059522318834
140,889.1355294562621
141,893.2226066495929
142,860.940775464291
143,829.6620004806273
144,823.1396367902001
145,831.1829164572515
146,820.4045285648684
147,790.9073179868969
148,779.6338294935722
149,801.659787351533
150,846.2601661994883
151,895.8635072407166
152,920.4559912311887
153,902.1344599313992
154,861.4432276783093
155,842.0871360108689
156,860.981472017319
157,892.3840315551804
158,904.0535513134605
159,888.5683466516632
160,854.0910370005272
161,806.8535228919568
162,774.1285364833316
163,786.6550192399665
164,826.2489722778286
165,861.6955652191735
166,885.6392130264722
167,903.3655841658212
168,906.3058482919755
169,869.2354778845377
170,795.0785661924097
171,733.3100155094686
172,745.8732894754668
173,815.0754047032729
174,874.7616902845897
175,887.8744868748327
176,864.771043650876
177,826.7755594886183
178,795.0156546999054
179,796.8917270597914
180,824.9898316154412
181,843.6313303600775
182,847.8545073130681
183,868.9687528788111
184,911.9002192325049
185,925.7606888313519
186,870.6178395943114
187,814.388931322245
188,848.9187598695861
189,973.8382627559092
190,1119.341728298638
191,1222.8361750886727
192,1279.879131472288
193,1281.9314055778639
194,1204.4773050585297
195,1069.7562013915765
196,937.2386264621906
197,859.9982563533781
198,855.2262856200277
199,893.8379993215899
200,924.3818489316617
201,907.7591788336878
202,851.1614968523951
203,795.3159664443853
204,775.8285667841064
205,801.469111349112
206,856.1103807734356
207,890.4107775274762
208,850.8008769007333
209,754.5558481642096
210,682.7782474197788
211,690.8537304416072
212,734.5787060634059
213,771.927713551348
214,815.446108334672
215,857.7473983138037
216,873.089538957998
217,870.921864497555
218,870.1661894050418
219,867.8092297301822
220,856.7710267131105
221,844.8246928070407
222,839.852252497231
223,830.373633411122
224,799.4910704615551
225,767.4002726819596
226,762.4604456973153
227,760.7377459394978
228,736.3662022060898
229,718.2755539751532
230,733.9686740815138
231,770.1824467542517
232,796.0920218584866
233,789.5124142248198
234,758.9821008906879
235,713.1868453856005
236,643.3607912861647
237,574.6648132028697
238,559.4061035605168
239,613.4819554763385
240,699.4115428644471
241,778.7346491582492
242,838.1191083930239
243,888.827594580381
244,917.5265245354996
245,895.9016812986468
246,842.0264414478512
247,798.1796290240711
248,788.5255366718746
249,808.1523192471584
250,822.8852894384681
251,806.137877085814
252,781.0297028389754
253,792.3479059869129
254,833.8097505257713
255,862.0654606026775
256,856.8762265746707
257,832.3195284059973
258,795.1500123856168
259,760.1883547985271
260,775.7259962637771
261,859.9094338397834
262,948.3433484936007
263,965.7971800040176
