subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1001,Grandfather Clocks,4,neutral,0,535,535,1159.4400170856884,-0.8227349590843935
1001,Impatient Billionaire,5,positive,537,867,330,1187.2482454554124,-0.584790334423692
1001,Dont Look,6,negative,869,1579,710,1420.0871593207662,1.4075252935080875
