subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1027,Natalie Wood,4,negative,0,815,815,-8.508253850463246,-1.4108211787294538
1027,Grandfather Clocks,5,neutral,817,1352,535,2.1671391115478778,0.6206302777568653
1027,Pool Party,6,positive,1354,1728,374,3.0581898319240466,0.7901909009725885
