subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1026,Impatient Billionaire,4,positive,0,330,330,-2.068658262686209,-1.380656769444331
1026,Natalie Wood,5,negative,332,1147,815,19.738013590206336,0.9555455857869862
1026,Sea Ice,6,neutral,1149,1530,381,14.786811944156698,0.4251111836573447
