subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1024,Natalie Wood,4,negative,0,815,815,809.9003479835676,1.287051117922265
1024,Grandfather Clocks,5,neutral,817,1352,535,655.0238564829947,-0.1359582581119908
1024,Pool Party,6,positive,1354,1728,374,544.5393521925063,-1.1510928598102763
