subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1030,Natalie Wood,4,negative,0,815,815,-2.3581418209503626,0.1307117004552262
1030,Grandfather Clocks,5,neutral,817,1352,535,-15.389056348222622,-1.2848581415428353
1030,Pool Party,6,positive,1354,1728,374,7.063004514434691,1.1541464410876092
