subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1004,Grandfather Clocks,4,neutral,0,535,535,-10.93436815114718,-0.49142962488191166
1004,Impatient Billionaire,5,positive,537,867,330,3.45889537686492,1.3941366394894137
1004,Dont Look,6,negative,869,1579,710,-14.073809052953427,-0.9027070146075017
