subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1020,Impatient Billionaire,4,positive,0,330,330,1428.0923696239965,1.299569806370709
1020,Natalie Wood,5,negative,332,1147,815,1172.8138895915765,-0.16673341651214582
1020,Sea Ice,6,neutral,1149,1530,381,1004.6185976888603,-1.1328363898585645
