subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1029,Impatient Billionaire,4,positive,0,330,330,1484.610188715509,1.3867811557740342
1029,Natalie Wood,5,negative,332,1147,815,1369.0766537005622,-0.9334499861436518
1029,Sea Ice,6,neutral,1149,1530,381,1392.9836787795914,-0.45333116963038234
