subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1003,Natalie Wood,4,negative,0,815,815,2388.3955248166562,-1.3788999266904856
1003,Grandfather Clocks,5,neutral,817,1352,535,2472.7153418501666,0.4174642208333786
1003,Pool Party,6,positive,1354,1728,374,2498.248904269497,0.9614357058571069
