subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1010,Grandfather Clocks,4,neutral,0,535,535,-4.672420109180058,-0.008697076138525247
1010,Impatient Billionaire,5,positive,537,867,330,-2.8207168995100598,1.2290702495817107
1010,Dont Look,6,negative,869,1579,710,-6.485090771781291,-1.2203731734431857
