subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1025,Grandfather Clocks,4,neutral,0,535,535,-6.807689909173108,0.3415238934123271
1025,Impatient Billionaire,5,positive,537,867,330,-36.096419493768444,-1.359257244413043
1025,Dont Look,6,negative,869,1579,710,4.837145222979997,1.0177333510007156
