subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1028,Grandfather Clocks,4,neutral,0,535,535,1664.278242557667,1.3248019855487494
1028,Impatient Billionaire,5,positive,537,867,330,1290.3221193457575,-1.0909739437577155
1028,Dont Look,6,negative,869,1579,710,1423.0061794185217,-0.23382804179103112
