subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1018,Natalie Wood,4,negative,0,815,815,964.707190940857,0.3251340063786896
1018,Grandfather Clocks,5,neutral,817,1352,535,916.3796299155408,-1.3545048826201962
1018,Pool Party,6,positive,1354,1728,374,984.9699096284779,1.0293708762414988
