subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1031,Grandfather Clocks,4,neutral,0,535,535,1332.5513243645764,0.6046578785909593
1031,Impatient Billionaire,5,positive,537,867,330,1340.0759199561187,0.804825809325237
1031,Dont Look,6,negative,869,1579,710,1256.8368945031775,-1.4094836879162023
