subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1042,Natalie Wood,4,negative,0,815,815,6.442598362803099,-0.22517821753198744
1042,Grandfather Clocks,5,neutral,817,1352,535,6.154233088661566,-1.0965308512718173
1042,Pool Party,6,positive,1354,1728,374,6.954524945816631,1.3217090688038047
