subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1037,Grandfather Clocks,4,neutral,0,535,535,-1.807147737443171,-1.0457812518547072
1037,Impatient Billionaire,5,positive,537,867,330,1.4182717650816894,-0.3015826483222737
1037,Dont Look,6,negative,869,1579,710,8.564945154289092,1.3473639001769808
