subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1045,Natalie Wood,4,negative,0,815,815,526.7053295659521,0.5483206985403433
1045,Grandfather Clocks,5,neutral,817,1352,535,528.9755245262063,0.8547808842155291
1045,Pool Party,6,positive,1354,1728,374,512.2495887049782,-1.4031015827558417
