subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1028,Grandfather Clocks,4,neutral,0,535,535,-15.44549426361195,-1.0290966743574268
1028,Impatient Billionaire,5,positive,537,867,330,-9.856779201319208,-0.3255231039022599
1028,Dont Look,6,negative,869,1579,710,3.489145413597449,1.3546197782596867
