subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1041,Impatient Billionaire,4,positive,0,330,330,-5.254869127194992,-1.389939720560528
1041,Natalie Wood,5,negative,332,1147,815,-1.6764017317599529,0.4690258851313527
1041,Sea Ice,6,neutral,1149,1530,381,-0.80652749009593,0.9209138354291747
