subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1030,Natalie Wood,4,negative,0,815,815,1298.7112358259608,-1.0895244820686811
1030,Grandfather Clocks,5,neutral,817,1352,535,1383.7697603076222,-0.23607212182998588
1030,Pool Party,6,positive,1354,1728,374,1539.4120008452005,1.3255966038986602
