subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1018,Natalie Wood,4,negative,0,815,815,954.2216910465972,0.3445538586250047
1018,Grandfather Clocks,5,neutral,817,1352,535,905.8199534734481,-1.3601161351311895
1018,Pool Party,6,positive,1354,1728,374,973.2740433908151,1.0155622765061807
