subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1043,Grandfather Clocks,4,neutral,0,535,535,-11.291844444246248,-1.4112177995869335
1043,Impatient Billionaire,5,positive,537,867,330,2.695013018273686,0.7852847530788881
1043,Dont Look,6,negative,869,1579,710,1.680295505876252,0.6259330465080455
