subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1034,Grandfather Clocks,4,neutral,0,535,535,830.3400493245392,-1.1519072636158911
1034,Impatient Billionaire,5,positive,537,867,330,862.9649554934076,-0.13456184446382358
1034,Dont Look,6,negative,869,1579,710,908.535516501518,1.2864691080797253
