subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1019,Grandfather Clocks,4,neutral,0,535,535,9.102790354327094,0.9012480042580264
1019,Impatient Billionaire,5,positive,537,867,330,4.837673191677427,-1.3944534497071728
1019,Dont Look,6,negative,869,1579,710,8.34469991636476,0.4932054454491453
