subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1037,Grandfather Clocks,4,neutral,0,535,535,1158.2186497438738,-1.3857161816418293
1037,Impatient Billionaire,5,positive,537,867,330,1888.135346187673,0.9374863760865242
1037,Dont Look,6,negative,869,1579,710,1734.4179966231293,0.4482298055553036
