subject,group,story,valence,mean_pupil_size,z_pupil,run
1006,3,Sea Ice,neutral,-0.16674293632788836,-0.16674293632788836,run_1
1006,3,Dont Look,negative,0.1298380531968705,0.1298380531968705,run_1
1006,3,Impatient Billionaire,positive,-0.07582414638219914,-0.07582414638219914,run_1
1006,3,Natalie Wood,negative,-0.04309754725113711,-0.04309754725113711,run_2
1006,3,Grandfather Clocks,neutral,0.22368118030151463,0.22368118030151463,run_2
1006,3,Pool Party,positive,-0.2315883123529326,-0.2315883123529326,run_2
