subject,group,story,valence,mean_pupil_size,z_pupil,run
1041,2,Dont Look,negative,0.10873438426279002,0.10873438426279002,run_1
1041,2,Pool Party,positive,0.07613057684043324,0.07613057684043324,run_1
1041,2,Grandfather Clocks,neutral,-0.20920906486516982,-0.20920906486516982,run_1
1041,2,Impatient Billionaire,positive,-0.1946765175806041,-0.1946765175806041,run_2
1041,2,Natalie Wood,negative,0.18658168944102058,0.18658168944102058,run_2
1041,2,Sea Ice,neutral,-0.23159470855080092,-0.23159470855080092,run_2
