subject,group,story,valence,mean_pupil_size,z_pupil,run
1023,2,Dont Look,negative,0.2056534875105487,0.2056534875105487,run_1
1023,2,Pool Party,positive,-0.05797101885898501,-0.05797101885898501,run_1
1023,2,Grandfather Clocks,neutral,-0.23605478462764515,-0.23605478462764515,run_1
1023,2,Impatient Billionaire,positive,-0.04406108325418525,-0.04406108325418525,run_2
1023,2,Natalie Wood,negative,-0.0485469664615575,-0.0485469664615575,run_2
1023,2,Sea Ice,neutral,0.17588715225758614,0.17588715225758614,run_2
