subject,group,story,valence,mean_pupil_size,z_pupil,run
1045,3,Sea Ice,neutral,0.37687235462664465,0.37687235462664465,run_1
1045,3,Dont Look,negative,-0.1609635543533113,-0.1609635543533113,run_1
1045,3,Impatient Billionaire,positive,-0.06672851219196924,-0.06672851219196924,run_1
1045,3,Natalie Wood,negative,0.04395365117529856,0.04395365117529856,run_2
1045,3,Grandfather Clocks,neutral,-0.0012158586776726433,-0.0012158586776726433,run_2
1045,3,Pool Party,positive,-0.11040518095803098,-0.11040518095803098,run_2
