time_in_ms,pupilSize_clean
0.0,
20.0,
40.0,
60.0,
80.0,
100.0,1557.631660730304
120.0,1658.745852281154
140.0,1819.898139911659
160.0,1973.9927861161589
180.0,2106.1793928588017
200.0,2207.3593576674566
220.0,2275.1267908419136
240.0,2312.6744191537173
260.0,2326.6412739625366
280.0,2324.888519833052
300.0,2314.7681301399252
320.0,2302.084899448474
340.0,2290.7056175332946
360.0,2282.6442231507103
380.0,2278.41236805156
400.0,2277.4615595243145
420.0,2278.630531970448
440.0,2280.572491379263
460.0,2282.139935206392
480.0,2282.681100525879
500.0,2282.235886315205
520.0,2281.6001150213724
540.0,2282.226841254344
560.0,2285.9818347726314
580.0,2294.718958261866
600.0,2309.639632993839
620.0,2330.4784246876893
640.0,2354.638328005043
660.0,2376.491261852402
680.0,2387.141535399983
700.0,2374.998955382247
720.0,2327.4768634254915
740.0,2233.942995274976
760.0,2089.710120843104
780.0,1900.2789145800393
800.0,1684.320238594394
820.0,1473.0789814094999
840.0,1303.7327034864902
860.0,1208.0074113226892
880.0,1202.7187352015046
900.0,1285.851699211376
920.0,1438.0539814709114
940.0,1629.1236418811588
960.0,1827.0024222872776
980.0,2005.2498636430714
1000.0,2146.997522389875
1020.0,2245.650259946214
1040.0,2303.2921942033595
1060.0,2327.7358432863684
1080.0,2329.269001623916
1100.0,2317.982295872901
1120.0,2302.0643648049577
1140.0,2287.0735947660783
1160.0,2275.9802955068067
1180.0,2269.6729023985768
1200.0,2267.64058013695
1220.0,2268.62948930538
1240.0,2271.1774260472735
1260.0,2273.9776003591346
1280.0,2276.0792936358034
1300.0,2276.957767917632
1320.0,2276.4790915104477
1340.0,2274.791356034493
1360.0,2272.1999668324524
1380.0,2269.078245462252
1400.0,2265.796538362421
1420.0,2262.6630822937736
1440.0,2259.8924908270683
1460.0,2257.596091917339
1480.0,2255.7917805059706
1500.0,2254.4335223650924
1520.0,2253.4306850978887
1540.0,2252.6744343425207
1560.0,2252.0704313318806
1580.0,2251.550574123636
1600.0,2251.0697602354085
1620.0,2250.59093658887
1640.0,2250.0617527288396
1660.0,2249.4050955177972
1680.0,2248.5387826054125
1700.0,2247.4023241705204
1720.0,2245.9705926650504
1740.0,2244.260267593522
1760.0,2242.336439909056
1780.0,2240.313733542191
1800.0,2238.3459569976
1820.0,2236.59977194491
1840.0,2235.2203522066616
1860.0,2234.3126743966445
1880.0,2233.940858816672
1900.0,2234.1314512328363
1920.0,2234.887582562905
1940.0,2236.203411135615
1960.0,2238.0647889943443
1980.0,2240.4312107076407
2000.0,2243.2220211924787
2020.0,2246.3257649973866
2040.0,2249.616277965976
2060.0,2252.9682024553176
2080.0,2256.271138016824
2100.0,2259.442027977865
2120.0,2262.4386713423105
2140.0,2265.260109106087
2160.0,2267.920033882882
2180.0,2270.412956368581
2200.0,2272.695540181308
2220.0,2274.6878603506952
2240.0,2276.2718101234373
2260.0,2277.2911408217487
2280.0,2277.5760659051875
2300.0,2277.0022141138033
2320.0,2275.5807480440963
2340.0,2273.561351829201
2360.0,2271.522933993093
2380.0,2270.4187673235047
2400.0,2271.522111017373
2420.0,2276.2091261896467
2440.0,2285.560106122045
2460.0,2299.779741012224
2480.0,2317.5113800589324
2500.0,2335.2039736062807
2520.0,2346.7562054975506
2540.0,2343.685661484895
2560.0,2316.0860842142883
2580.0,2254.5667788596506
2600.0,2153.145526532705
2620.0,2012.6481032947972
2640.0,1843.6171529702829
2660.0,1667.1546314794984
2680.0,1511.658332582616
2700.0,1404.8608471750351
2720.0,1365.511378143267
2740.0,1399.0036370860394
2760.0,1496.8418597473003
2780.0,1639.1797411621296
2800.0,1800.2874163872498
2820.0,1955.5181016981635
2840.0,2086.671409083504
2860.0,2184.2589081777937
2880.0,2247.0036120532964
2900.0,2279.5633870430875
2920.0,2289.7164773676354
2940.0,2285.8919717173167
2960.0,2275.4538452194133
2980.0,2263.813975496223
3000.0,2254.2386893305675
3020.0,2248.11827736148
3040.0,2245.4778589740445
3060.0,2245.541934073225
3080.0,2247.231616687722
3100.0,2249.5091984895334
3120.0,2251.547971938956
3140.0,2252.7830000064414
3160.0,2252.900848450022
3180.0,2251.7910595701956
3200.0,2249.4798851154096
3220.0,2246.060386570584
3240.0,2241.644424103742
3260.0,2236.3355579279387
3280.0,2230.221732106723
3300.0,2223.3845637612803
3320.0,2215.920566927208
3340.0,2207.9702937018396
3360.0,2199.742252792303
3380.0,2191.503505838072
3400.0,2183.5437621679944
3420.0,2176.1449223119967
3440.0,2169.558602960205
3460.0,2163.980269451985
3480.0,2159.515400343053
