time_in_ms,pupilSize_clean
0.0,351.9
20.0,1133.9
40.0,1915.9
60.0,1619.1
80.0,1665.4
100.0,1671.4
120.0,1673.0
140.0,1675.0
160.0,1678.1
180.0,1673.8
200.0,1675.8
220.0,1680.1
240.0,1672.0
260.0,1673.5
280.0,1682.9
300.0,1692.6
320.0,1699.2
340.0,1700.0
360.0,1711.1
380.0,1715.8
400.0,1727.9
420.0,1735.2
440.0,1746.2
460.0,1759.7
480.0,1763.1
500.0,1774.7
520.0,1779.8
540.0,1789.4
560.0,1785.3
580.0,1786.4
600.0,1789.4
620.0,1782.1
640.0,1783.8
660.0,1779.6
680.0,1778.9
700.0,1777.7
720.0,1772.0
740.0,1765.7
760.0,1758.3
780.0,1765.4
800.0,1751.9
820.0,1745.3
840.0,1735.4
860.0,1727.7
880.0,1721.3
900.0,1712.7
920.0,1708.1
940.0,1695.4
960.0,1690.0
980.0,1686.2
1000.0,1677.3
1020.0,1665.2
1040.0,1656.6
1060.0,1642.0
1080.0,1630.2
1100.0,1616.1
1120.0,1604.2
1140.0,1588.1
1160.0,1577.5
1180.0,1565.7
1200.0,1554.6
1220.0,1542.8
1240.0,1535.9
1260.0,1531.6
1280.0,1519.4
1300.0,1515.5
1320.0,1512.1
1340.0,1510.5
1360.0,1513.8
1380.0,1510.4
1400.0,1512.3
1420.0,1512.4
1440.0,1517.5
1460.0,1522.4
1480.0,1523.9
1500.0,1529.0
1520.0,1530.4
1540.0,1537.1
1560.0,1532.6
1580.0,1527.7
1600.0,1552.5
1620.0,1901.4363636363637
1640.0,1943.1363636363635
1660.0,1972.1262626262626
1680.0,2001.116161616162
1700.0,2030.1060606060607
1720.0,2059.09595959596
1740.0,2088.0858585858587
1760.0,2117.0757575757575
1780.0,2146.0656565656564
1800.0,2175.0555555555557
1820.0,1919.3
1840.0,1589.9
1860.0,1608.1
1880.0,1621.5
1900.0,1633.4
1920.0,1644.2
1940.0,1654.1
1960.0,1666.3
1980.0,1676.4
2000.0,1683.1
2020.0,1695.2
2040.0,1702.5
2060.0,1712.9
2080.0,1727.4
2100.0,1759.9
2120.0,1786.2
2140.0,1721.7
2160.0,1668.1470588235293
2180.0,1670.0
2200.0,1684.1176470588234
2220.0,1698.2352941176473
2240.0,1712.3529411764707
2260.0,1726.4705882352941
2280.0,1740.5882352941176
2300.0,1754.7058823529412
2320.0,1768.8235294117646
2340.0,1782.941176470588
2360.0,1797.058823529412
2380.0,1811.1764705882354
2400.0,1825.2941176470588
2420.0,1839.4117647058824
2440.0,1853.5294117647059
2460.0,1867.6470588235293
2480.0,1881.7647058823532
2500.0,1895.8823529411766
2520.0,1910.0
2540.0,1924.1176470588234
2560.0,1938.2352941176473
2580.0,1952.3529411764707
2600.0,1966.4705882352941
2620.0,1980.5882352941178
2640.0,1994.7058823529412
2660.0,2008.8235294117646
2680.0,2022.941176470588
2700.0,2037.058823529412
2720.0,2051.176470588235
2740.0,2065.2941176470586
2760.0,2079.4117647058824
2780.0,2093.529411764706
2800.0,2107.6470588235293
2820.0,2121.764705882353
2840.0,2135.8823529411766
2860.0,2150.0
2880.0,2014.0529411764705
2900.0,1742.3
2920.0,1754.0
2940.0,1760.5
2960.0,1767.4
2980.0,1769.4
3000.0,1772.5
3020.0,1777.0
3040.0,1771.8
3060.0,1771.1
3080.0,1769.9
3100.0,1773.9
3120.0,1782.4
3140.0,1789.6
3160.0,1794.8
3180.0,1800.6
3200.0,1809.1
3220.0,1812.7
3240.0,1812.8
3260.0,1812.1
3280.0,1811.1
3300.0,1800.5
3320.0,1787.0
3340.0,1767.2
3360.0,1747.7
3380.0,1730.4
3400.0,1712.0
3420.0,1695.0
