frequency,power
0.0,749.599339073148
0.001869158878504673,874.1896368455082
0.003738317757009346,1432.3497597894475
0.005607476635514019,2301.3768061829314
0.007476635514018692,8923.206353586593
0.009345794392523366,95427.9296662698
0.011214953271028038,132215.25398055092
0.013084112149532711,441.31178108275446
0.014953271028037384,415732.9165412027
0.016822429906542057,1086473.1740921617
0.01869158878504673,201239.66474866626
0.020560747663551402,84142.23116111387
0.022429906542056077,171047.4513859063
0.024299065420560748,121892.55302385442
0.026168224299065422,160064.88859935317
0.028037383177570093,191144.9503432272
0.029906542056074768,63837.01057266278
0.03177570093457944,48981.44479404307
0.03364485981308411,545629.827860475
0.03551401869158879,17695.136169544996
0.03738317757009346,132449.6282831468
0.03925233644859813,76371.33564273681
0.041121495327102804,350118.1340603252
0.04299065420560748,117259.32258074963
0.04485981308411215,199399.8303955145
0.04672897196261683,124214.54945735644
0.048598130841121495,833917.4205628515
0.05046728971962617,106772.11297596614
0.052336448598130844,100142.27420946493
0.05420560747663552,238181.5567826303
0.056074766355140186,1901.8663391418343
0.05794392523364486,42665.576429304485
0.059813084112149535,203621.00396223488
0.06168224299065421,19243.66049249015
0.06355140186915888,158040.2177988569
0.06542056074766356,62570.95409035418
0.06728971962616823,317875.504491338
0.0691588785046729,146384.85923036817
0.07102803738317758,48135.165069171315
0.07289719626168224,147700.1910874235
0.07476635514018692,8789.354622804323
0.07663551401869159,2593.8478128064708
0.07850467289719626,254995.61358541218
0.08037383177570094,22314.24427582356
0.08224299065420561,12661.090528575845
0.08411214953271029,37498.63338468135
0.08598130841121496,60917.03442453132
0.08785046728971962,63431.50115767915
0.0897196261682243,28961.83080943362
0.09158878504672897,42237.780133278095
0.09345794392523366,7722.895596555174
0.09532710280373832,8395.80754112459
0.09719626168224299,37030.15969477221
0.09906542056074767,22658.2286757644
0.10093457943925234,42090.968416696654
0.102803738317757,26905.05048510199
0.10467289719626169,45818.95807970957
0.10654205607476636,38432.955063201916
0.10841121495327104,53994.11862411342
0.1102803738317757,3474.858248524293
0.11214953271028037,14326.80029751606
0.11401869158878505,1769.1752356062807
0.11588785046728972,19778.057287943237
0.1177570093457944,17921.432826967597
0.11962616822429907,6814.171855885854
0.12149532710280374,18476.28496355801
0.12336448598130842,77113.06836927708
0.1252336448598131,23678.44398362878
0.12710280373831775,51528.2221023371
0.12897196261682242,38236.573468052135
0.13084112149532712,16264.093644670194
0.13271028037383178,18492.620971193344
0.13457943925233645,12911.174307745543
0.13644859813084112,10124.572498720383
0.1383177570093458,7249.671330691818
0.14018691588785048,322.65660145175946
0.14205607476635515,10029.14595018755
0.14392523364485982,45531.906739046404
0.14579439252336449,21094.7738386175
0.14766355140186915,50403.29947261297
0.14953271028037385,33035.38480569489
0.15140186915887852,6998.716954692584
0.15327102803738318,5942.930348354378
0.15514018691588785,13629.317756806246
0.15700934579439252,807.2458132375857
0.15887850467289721,15004.460878067235
0.16074766355140188,21481.468379709597
0.16261682242990655,20720.34780803924
0.16448598130841122,13989.910991338034
0.16635514018691588,12963.666970522916
0.16822429906542058,17612.824765098863
0.17009345794392525,34678.58797307775
0.17196261682242991,1828.7532405156128
0.17383177570093458,791.0828598751685
0.17570093457943925,24789.703335200054
0.17757009345794394,2331.060991511773
0.1794392523364486,1600.257064751122
0.18130841121495328,918.0840855914576
0.18317757009345795,5599.731656106997
0.18504672897196262,12828.738659566194
0.1869158878504673,5270.197112436433
0.18878504672897198,544.9384745391515
0.19065420560747665,1343.3073130477035
0.1925233644859813,1115.0387575553018
0.19439252336448598,2508.84144858065
0.19626168224299068,2009.9828709327974
0.19813084112149534,7089.727072526149
0.2,1278.4221342036262
0.20186915887850468,2287.2315922862354
0.20373831775700935,137.0016204245
0.205607476635514,4903.090685150211
0.2074766355140187,3069.7147690780903
0.20934579439252338,630.8550408254964
0.21121495327102804,225.70422078934124
0.2130841121495327,212.15438240164468
0.21495327102803738,820.8865535053919
0.21682242990654207,4841.674452855062
0.21869158878504674,1143.176147775619
0.2205607476635514,236.51758643119982
0.22242990654205608,94.3811018834808
0.22429906542056074,1480.423870623204
0.22616822429906544,921.7907418311619
0.2280373831775701,1851.5669968741354
0.22990654205607478,4088.2140405054274
0.23177570093457944,350.21241381643796
0.2336448598130841,1394.904949288697
0.2355140186915888,1192.893454085052
0.23738317757009347,413.2109545922925
0.23925233644859814,1204.2097109549327
0.2411214953271028,373.8256641818521
0.24299065420560748,363.8261030623337
0.24485981308411217,279.9406555578305
0.24672897196261684,1084.0433242208221
0.2485981308411215,260.6274387659128
0.2504672897196262,639.02708765803
0.25233644859813087,607.67801566583
0.2542056074766355,80.76868420714317
0.2560747663551402,808.9695425773773
0.25794392523364484,432.55682235205586
0.25981308411214954,79.39053536973337
0.26168224299065423,702.0282457858514
0.2635514018691589,98.63996220649815
0.26542056074766357,134.0764369718341
0.2672897196261682,277.6931926815237
0.2691588785046729,148.12246377713421
0.2710280373831776,242.71217085093767
0.27289719626168224,324.33564457478013
0.27476635514018694,361.3966856754902
0.2766355140186916,54.84545259766116
0.27850467289719627,3.4612326713272177
0.28037383177570097,483.190011234816
0.2822429906542056,158.52345569157333
0.2841121495327103,55.42460066412382
0.28598130841121494,277.07337626697694
0.28785046728971964,416.79127392154425
0.28971962616822433,446.5451790706895
0.29158878504672897,172.19915015105755
0.29345794392523367,311.36024184830546
0.2953271028037383,288.9540611095027
0.297196261682243,259.7682199838641
0.2990654205607477,132.70169255298168
0.30093457943925234,65.86345550063055
0.30280373831775703,211.44607322945106
0.30467289719626167,174.09063368830002
0.30654205607476637,86.34764001716593
0.30841121495327106,141.48434478519258
0.3102803738317757,296.3258197158578
0.3121495327102804,134.74276317092912
0.31401869158878504,158.03748484010018
0.31588785046728973,150.7153082498192
0.31775700934579443,246.63502425205263
0.31962616822429907,202.0606480772589
0.32149532710280376,89.9299758130321
0.3233644859813084,156.34431224969046
0.3252336448598131,186.55435262496775
0.3271028037383178,107.03895987555941
0.32897196261682243,155.1763815384562
0.33084112149532713,157.41915216888222
0.33271028037383177,110.75223636103814
0.33457943925233646,170.84739502734686
0.33644859813084116,118.04065862101133
0.3383177570093458,174.2495492558904
0.3401869158878505,173.10898328483478
0.34205607476635513,126.98370061124989
0.34392523364485983,129.28253356134198
0.3457943925233645,144.8922449094074
0.34766355140186916,136.92398470641666
0.34953271028037386,78.92304580023553
0.3514018691588785,159.048104765271
0.3532710280373832,144.7953970659601
0.3551401869158879,133.47609056494642
0.35700934579439253,146.14916902566105
0.3588785046728972,127.01594467040607
0.36074766355140186,138.54361523625238
0.36261682242990656,160.68834247217723
0.36448598130841126,121.36564674644553
0.3663551401869159,137.89100560620554
0.3682242990654206,137.3421052831387
0.37009345794392523,114.31004943677466
0.3719626168224299,124.41184518579423
0.3738317757009346,84.27781740179046
0.37570093457943926,137.55105375964374
0.37757009345794396,151.70166219198572
0.3794392523364486,119.513293210591
0.3813084112149533,104.98747076536458
0.383177570093458,155.29172720440982
0.3850467289719626,122.85846491411637
0.3869158878504673,122.46419007780827
0.38878504672897196,115.14373388874459
0.39065420560747666,124.18362290813282
0.39252336448598135,102.00757634747124
0.394392523364486,110.43515711710556
0.3962616822429907,107.44612749828707
0.3981308411214953,121.63722825942405
0.4,121.67835679317561
0.40186915887850466,112.58085151512046
0.40373831775700936,106.75748935332275
0.40560747663551405,110.72197274956854
0.4074766355140187,101.31987990287638
0.4093457943925234,112.60682010670048
0.411214953271028,106.64941533271544
0.4130841121495327,109.89913371423334
0.4149532710280374,102.33073612380232
0.41682242990654206,111.1072992742015
0.41869158878504675,108.76034044225796
0.4205607476635514,102.39639863531333
0.4224299065420561,101.39990445843856
0.4242990654205608,113.85584265272149
0.4261682242990654,106.78195187972011
0.4280373831775701,102.92818418377799
0.42990654205607476,102.1799322092156
0.43177570093457945,109.22571305378665
0.43364485981308415,111.41828262456265
0.4355140186915888,94.52184218848556
0.4373831775700935,100.0316372467687
0.4392523364485981,104.87005896512673
0.4411214953271028,102.07086020012105
0.4429906542056075,99.09471244450503
0.44485981308411215,100.57951430949944
0.44672897196261685,113.67105987879052
0.4485981308411215,113.6375222528641
0.4504672897196262,103.70407012230596
0.4523364485981309,100.11127866525443
0.4542056074766355,105.96075087130161
0.4560747663551402,108.40925316297829
0.45794392523364486,98.2476618515582
0.45981308411214955,96.0278060058964
0.46168224299065425,103.56533014018316
0.4635514018691589,116.29496985386618
0.4654205607476636,102.68479015638597
0.4672897196261682,87.22320026793113
0.4691588785046729,98.83754051760627
0.4710280373831776,92.36849141671375
0.47289719626168225,110.94003459568016
0.47476635514018695,97.76711153019855
0.4766355140186916,98.9690661102644
0.4785046728971963,102.35263336065017
0.480373831775701,107.74979194209193
0.4822429906542056,107.69867040150443
0.4841121495327103,96.5231378693847
0.48598130841121495,105.41944542437757
0.48785046728971965,102.13640401362663
0.48971962616822434,105.50381102644805
0.491588785046729,88.52568709655098
0.4934579439252337,94.26079768037236
0.4953271028037383,110.76031158975779
0.497196261682243,101.61001898953637
0.4990654205607477,96.41867585992118
