TR,pupilSize
1,1416.9093545620156
2,1251.1401917226574
3,1271.4385217442004
4,1288.6503094044147
5,1272.420922242312
6,1319.618544678262
7,1463.9786947227974
8,1458.6793934974908
9,1459.3330586438742
10,1521.9704501573503
11,1534.318063934664
12,1490.3199278319044
13,1588.7460075238375
14,1545.1184459417645
15,1480.4331247399416
16,1704.779706612926
17,1564.1127917032627
18,1381.8144015507057
19,1454.701396702227
20,1334.909135186977
21,1511.1587481728852
22,1482.9403255327954
23,1576.185371259416
24,1536.398556163669
25,1363.615059245076
26,1343.1173087167942
27,1458.8278531664278
28,1443.9622069088582
29,1505.4170804717724
30,1404.6350258591756
31,1416.1280180196861
32,1389.3587606241915
33,1570.7555647510728
34,1567.4276139946742
35,1586.198194441277
36,1449.6594407788175
37,1471.7739320890214
38,1657.3955054064386
39,1676.5269328283864
40,1640.1755729677216
41,1515.4515597891857
42,1661.4790574819842
43,1758.153817829022
44,1557.2271881461875
45,1632.523063639651
46,1463.7190995773087
47,1603.915361262063
48,1428.3009202883975
49,1354.1634691263944
50,1477.361285967215
51,1429.851329116779
52,1386.046899122479
53,1649.0813328908418
54,1446.5156022019228
55,1712.6085654389392
56,1910.730795873091
57,1585.037623054545
58,1627.3107079948063
59,1646.4012842236496
60,1635.805527546832
61,1510.8778014603188
62,1378.3624541232762
63,1291.4664428837452
64,1606.7216249619203
65,1652.3269221316343
66,1680.8703689798763
67,1555.6410125871328
68,1481.0490386462511
69,1547.5952200245263
70,1646.3511684179257
71,1617.5472661735357
72,1513.9939532859125
73,1387.9656491296325
74,1463.2222396604789
75,1310.707906935747
76,1347.5999275218549
77,1348.3952449935855
78,1401.7464777680486
79,1351.4628101405747
80,1313.270913193411
81,1612.3362020221957
82,1577.7101984610745
83,1477.380790232276
84,1632.6872553924875
85,1565.0403115055585
86,1706.881487796776
87,1680.0156856758344
88,1513.0335948139557
89,1715.8524735026228
90,1563.6864853599327
91,1254.581873288682
92,1522.0314915226973
93,1536.883228180764
94,1404.0252344900991
95,1468.2939278389167
96,1636.9749430563772
97,1657.5116181333117
98,1631.141758202403
99,1775.9697916893776
100,1889.91862716006
101,1822.956840112192
102,1571.3008220548797
103,1690.3509911051747
104,1717.7501066890882
105,1651.6435885814906
106,1518.974668439757
107,1478.2619909006137
108,1568.6828600218898
109,1577.6459090249587
110,1669.277777930567
111,1584.4762398885991
112,1555.0512701292578
113,1591.8075626079346
114,1711.7793185173725
115,1593.1277562532982
116,1660.4553551197332
117,1676.8956285542038
118,1791.7831890788946
119,1476.8384833878483
120,1486.2235936003588
121,1589.5264050121962
122,1932.201434717069
123,1976.2373729488268
124,1648.916740094494
125,1696.116521723738
126,1823.6728491403303
127,1652.7155399059948
128,1454.3903161453281
129,1561.6834668902447
130,1526.0681246062247
131,1461.6615711903662
132,1530.379160026053
133,1511.789844818889
134,1538.613642586337
135,1570.0860448059807
136,1637.6269052468633
137,1601.432257785038
138,1626.2405848532983
139,1623.4459225853436
140,1582.8805712883798
141,1634.2150003238787
142,1606.1704785424386
143,1625.6584204898606
144,1703.3813942448494
145,1567.6103484094401
146,1653.4003620425065
147,1610.9571863329961
148,1689.0250900267342
149,1596.7589213904753
150,1495.3959176105043
151,1568.1864698085792
152,1510.6252367470986
153,1521.2757096556788
154,1612.0285217054984
155,1490.171692261376
156,1500.3628676881742
157,1378.1485255806278
158,1649.9945202189967
159,1588.8635339141683
160,1921.2221495995775
161,1795.123554683346
162,1533.3962211006635
163,1584.178917859427
164,1542.424862144208
165,1407.5428526548076
166,1552.7397104693816
167,1640.9230107820124
168,1634.6633101581667
169,1518.0082146279653
170,1660.4580187631357
171,1498.324752005241
172,1501.7409451434164
173,1591.2620301376708
174,1602.2653736394561
175,1519.4857060272004
176,1642.1342916231993
177,1627.4813386153455
178,1610.6999948400364
