TR,pupilSize
1,1710.6716836110452
2,1761.056389142122
3,1843.2787208256907
4,1788.8563464939878
5,2103.571276913701
6,2120.306420876672
7,2403.779407178421
8,2190.0284423662642
9,2316.7639637697766
10,2451.965587869126
11,2161.7278449715745
12,2076.0928198687934
13,2320.353609442054
14,2018.4204757353486
15,1924.4929403621763
16,1863.6613089111777
17,1909.5519654880466
18,1903.4948559590666
19,1965.8232154241896
20,2315.305288741236
21,2389.118559374958
22,2354.7108071246626
23,1912.6735352901999
24,2206.994300507893
25,2311.055567469289
26,1812.3466595191564
27,2033.1966853499914
28,2172.838885543699
29,2162.582079229759
30,2069.8663182717387
31,2193.65799028023
32,1764.322336752374
33,1838.3746255182602
34,1921.490068515211
35,2016.8688405689463
36,2005.4911191527
37,1964.3547685975363
38,1941.3571672630849
39,2196.244927599186
40,1933.1180963334023
41,1962.5588226548987
42,1796.6073350936688
43,1977.4293068203363
44,1718.628825046985
45,1655.7637705362079
46,1728.8564539594051
47,1801.7140713571157
48,1874.5716905636305
49,1947.429291358812
50,2017.6911127412181
51,2116.850045847246
52,2110.1718234307723
53,1797.990231577949
54,1955.6345485310987
55,2111.3200354015817
56,1857.676390517948
57,1895.1691915989873
58,1734.2788665473408
59,1532.4101360549214
60,2077.6112534315675
61,2266.069355291392
62,2073.3754811235067
63,2014.6669103761178
64,2095.962782373624
65,2143.5603397893337
66,1790.0046774943416
67,1732.013222400433
68,1706.5572063281638
69,1850.9071376694628
70,1896.069334121293
71,2090.315687716826
72,1953.7875246027165
73,2018.4438620094948
74,2074.4672423340658
75,1889.701386622666
76,1805.2506037346548
77,1875.1674496775042
78,1945.1604593657685
79,2094.5981000676056
80,1885.9391821687025
81,1853.4921435364697
82,1821.2682169983293
83,1863.559833064571
84,1943.7000797034773
85,1764.8237288471048
86,1673.3921033985905
87,1889.149874306386
88,1783.5428482893115
89,1251.9283885236002
90,1668.062323442563
91,1604.589919797769
92,1763.2197182373748
93,1820.4932905068429
94,1813.241122680481
95,1822.2177670109488
96,1846.3289262554856
97,1857.9988296664835
98,1869.6000489242049
99,1906.6607482919135
100,1961.0331145537846
101,1938.7823351567088
102,1715.1982233450676
103,2017.9415682806587
104,2023.9184199041476
105,1713.0538620815807
106,1948.4838812714845
107,1749.3716994904246
108,1736.5302696060546
109,1751.7348911670454
110,2135.574772550821
111,2114.244891450388
112,1323.1047533126405
113,1850.0841390617038
114,1838.323283983628
115,1822.364221363562
116,1806.405405405411
117,1790.4465894465952
118,1774.4877734877748
119,1758.5289585240455
120,1742.8413534106232
121,1698.5509685390364
122,1479.8564808878748
123,1494.22133391291
124,2012.9336325315944
125,1652.7329217370682
126,2021.1023419245237
127,1868.7891468225332
128,1733.4549719125957
129,1746.1132644030379
130,1942.6384307697567
131,1941.8591003410077
132,1656.8807596209979
133,1479.566258707081
134,1273.5804143474604
135,1067.6106098198848
136,792.9516165801517
137,663.7934110164654
138,1212.7313856284457
139,1762.1339627589746
140,2311.203170170244
141,2095.3974324953942
142,1829.0996238839682
143,1887.897702251589
144,1946.7298404800292
145,2005.5619786331108
146,2064.394116786191
147,2123.2262549392717
148,2182.0583930923535
149,2240.890531245433
150,2299.7226693985153
151,2358.554807551596
152,2417.386945704677
153,2476.219083858565
154,2535.056843629513
155,2213.4940886856125
156,2031.2252962289283
157,2180.934741519659
158,2330.7000025471016
159,2478.538368226777
160,2179.6936625733106
161,2341.877749480399
162,2151.528577707792
163,1786.92490691157
164,1836.9500001587378
165,1886.950000000005
166,1936.9500000000064
167,1986.950000000007
168,2036.9500000000073
169,2086.9500000000075
170,2136.950000000037
171,2186.9499907585346
172,2235.051748699629
173,1999.4531214907138
174,2003.664556946706
175,2116.7272955818235
176,2003.0516370458884
177,1940.6207751633658
178,1996.8261704854613
179,1950.0161645588637
180,2187.722449079285
181,2554.6605388262788
182,2675.9238210275585
183,2763.1885675006447
184,2402.136756882079
185,2770.418693266967
186,2249.716428313796
187,2617.081468056268
188,2451.911413017757
189,2171.1861072213455
190,2365.684942753264
191,2111.7345110828783
192,2027.105513336171
193,2236.029750144129
194,2354.6703376805813
195,2024.3185599131393
196,2138.6648852309954
197,1879.2890358290206
198,1869.138508424223
199,1768.3042570887658
200,1995.9596381398785
201,2586.2330354688825
202,1866.7366950261214
203,1895.9732535521941
204,1930.6458367961707
205,2046.4676871963586
206,1639.9359352589422
207,1356.7426311263514
208,1623.3753306624596
209,1850.502307751852
210,2009.45222168478
211,1974.362299135831
212,2048.3999025789985
213,2122.4378957623067
214,2196.4758889430173
215,2270.5138821237283
216,2344.5518753047136
217,2418.5896815667506
218,2507.700711444211
219,1950.7467985258866
220,1945.0495536112787
221,1870.7250147510504
222,1875.6236734718705
223,1880.5216326577292
224,1885.415301970094
225,1806.7920374687912
226,1809.3797128185545
227,1880.8276811540707
228,1952.2769565217457
229,2023.7262318840646
230,2095.1755072463843
231,2166.6247826087033
232,2238.074057971022
233,2309.523333333341
234,2380.97260869566
235,2452.4218840579783
236,2523.8711594202973
237,2595.3204347503356
238,2666.7819895775956
239,2620.953349851515
240,2408.710670475159
241,2610.4626112538804
242,2384.9219850966833
243,2344.443801616316
244,2150.8050972521914
245,2007.0202875353748
246,1158.0670055924502
