TR,pupilSize
1,2539.1741003781126
2,2472.8275823345743
3,2583.50868948769
4,2662.9381706634963
5,2460.1794501822073
6,2731.958508344974
7,2748.742346894011
8,2720.851709351268
9,2714.991385027351
10,2609.42990491079
11,2729.866472168096
12,2768.4443235256786
13,2686.151438398816
14,2745.6650016535273
15,2752.293793443516
16,2728.831513061764
17,2724.57097372726
18,2632.464246086392
19,2689.564212793679
20,2662.2880178148916
21,2705.8789038532277
22,2691.494056950436
23,2366.5543289744737
24,2516.221404877751
25,2625.5766454298696
26,2627.7036856902537
27,2680.147475119007
28,2679.6455031114656
29,2726.9718479274884
30,2726.810378654038
31,2715.652295881207
32,2742.1583532883997
33,2754.6631072422347
34,2737.249832070642
35,2787.1606553168676
36,2781.7129270191554
37,2740.7243712773065
38,2759.0906621628314
39,2814.3607772623614
40,2794.1371483576986
41,2674.3804666310302
42,2798.389173019839
43,2848.269583844451
44,2788.273946843805
45,2760.701188472282
46,2654.4078864471435
47,2610.8817695103467
48,2482.640755681502
49,2652.814477149404
50,2635.247905958553
51,2759.319314106461
52,2816.1753992727217
53,2567.195399124487
54,2711.9863524626294
55,2724.204777489473
56,2774.85211768115
57,2718.9547676888947
58,2733.5554105261294
59,2738.8183350316926
60,2713.0868631323856
61,2713.348793001474
62,2706.258691221198
63,2808.207629431312
64,2846.294014289289
65,2789.567729627647
66,2794.9364099446666
67,2795.9728742371153
68,2725.2619645477644
69,2700.9924333657086
70,2712.8371886648392
71,2735.1429700717963
72,2756.275605550757
73,2748.522539269413
74,2737.310941955304
75,2711.7839888486255
76,2698.6489388938103
77,2686.6977725053043
78,2684.04118403024
79,2655.74346477981
80,2539.3983539342835
81,2495.6802733726813
82,2657.9101320517816
83,2672.0902972563194
84,2675.7475860841623
85,2736.4861984322984
86,2793.5423469114817
87,2786.576734006721
88,2167.5883158149372
89,2536.175091659411
90,2646.183549283609
91,2682.3752306116553
92,2733.576490399655
93,2761.410947403449
94,2780.044025430617
95,2715.328709890543
96,2745.7569719602493
97,2786.6509397597297
98,2740.3955451030065
99,2690.4984696804145
100,2669.0137502774865
101,2583.992495591699
102,2671.006410698337
103,2296.4787005894327
104,2278.1962759802627
105,2578.811011554395
106,2519.635431098226
107,2690.062716985641
108,2741.451242675988
109,2760.709292673179
110,2345.410719301885
111,2691.624866625049
112,2780.400619418639
113,2782.2128238181235
114,2768.7236402707144
115,2772.8679853119584
116,2777.007819669516
117,2781.1516843484583
118,2792.0468809320537
119,2787.5544512951114
120,2000.8674370367112
121,1864.4228663960582
122,2481.6874330307796
123,2732.9136664886305
124,2740.760715520452
125,2724.3463365326807
126,2785.883864150614
127,2791.591346026487
128,2812.9315585869776
129,2713.8514141436044
130,2402.433479862547
131,2595.3843958708076
132,2577.020697850935
133,2633.4095028144357
134,2675.6349200754435
135,2742.6744149861065
136,2782.876352186982
137,2745.2047425520677
138,2760.932841024054
139,2800.4011383990837
140,2806.6389456840807
141,2800.5504533391504
142,2791.0304425838985
143,2847.4278057569986
144,2855.6366106875716
145,2771.278340293789
146,2786.797108863096
147,2774.79134690543
148,2416.5965627902265
149,2553.730317220453
150,2677.557901932172
151,2705.5189360539525
152,2767.6276497191907
153,2728.049181873474
154,2720.371496974597
155,2704.7097334579144
156,2715.0799134093418
157,2645.3040596870537
158,2546.7562524420064
159,2610.5270133611393
160,2653.4352183972114
161,2744.418004622685
162,2663.3284502950237
163,2713.485320249636
164,2795.0412037564656
165,2634.077742743646
166,2526.9187377258786
167,2656.5562699361476
168,2749.347698070151
169,2745.366878502069
170,2732.6231576372434
171,2667.660539870002
172,2734.510306119827
173,2161.7457663740756
174,2506.579766621055
175,2719.6477375076197
176,2737.6128839707612
177,2769.608180890317
178,2764.0631769813995
179,2791.4564892398803
180,2796.9171535759488
181,2879.7878132958044
182,2763.897840166739
183,2596.449251104006
184,2568.043184866432
185,2768.8437198431643
186,2826.6328451648915
187,2793.4984468532425
188,2718.0375484181395
189,2627.095761485389
190,2805.8642331151673
191,2831.1575294869986
192,2855.5939236220115
193,2501.2862529643944
194,2780.0255564392164
195,2631.782775336699
196,2810.741934187363
197,2655.065917465713
198,2806.732025198515
199,2751.0354767995823
200,2836.5460752164267
201,2851.390239088474
202,2820.143678553692
203,2835.9142339699983
204,2680.717153189212
205,2806.968218108649
206,2178.476842366012
207,2492.2619021582764
208,2735.8019666497744
209,2767.1057156656816
210,2641.8663679082015
211,2739.6070465970297
212,2825.240248258834
213,2823.4762880025783
214,2746.149067562469
215,2596.297222826293
216,2697.340272724913
217,2580.228845687427
218,2696.3869614222403
219,2761.206638905034
220,2776.1562869004033
221,2571.54421213466
222,2743.461954166954
223,2811.507023103615
224,2795.7976021226723
225,2803.1131994721013
226,2749.5353811948376
227,2795.74797897836
228,2806.8218772539462
229,2757.2268643528573
230,2757.9862124683737
231,2796.228707311756
232,2775.975561993864
233,2757.70248583373
234,2830.4935329834016
235,2835.4489204574306
236,2840.005504642444
237,2818.461554188528
238,2811.934674346978
239,2806.5646429548988
240,2808.9484163583834
241,2799.058849976319
242,2784.9423058337984
243,2880.9761091910254
244,2841.10221511963
245,2805.426106193071
246,2797.3331475484174
247,2736.7423377766436
248,2780.2992414531113
249,2756.138560211341
250,2751.136314755955
251,2730.4435396793374
252,2737.577748382666
253,2750.902321960218
254,2721.530895844774
255,2634.150618417078
256,2675.8190169313953
257,2691.6082240208843
258,2749.1330478787
259,2745.227246348676
260,2750.5002204322095
261,2750.109674375294
262,2699.598289114222
263,2717.9216119433845
