TR,pupilSize
1,596.1673913043478
2,660.3586956521741
3,536.6399999999999
4,604.8480000000001
5,674.9545454545455
6,729.1437500000001
7,691.2367346938777
8,537.8651092107975
9,555.4810995260664
10,484.24912899226075
11,322.8133170059696
12,546.824
13,411.9021726618705
14,459.2428273381294
15,500.7195652173913
16,500.0638297872341
17,524.452
18,521.4259999999999
19,497.57469452108796
20,508.67
21,482.57200000000006
22,434.2270987654322
23,445.8880023640662
24,455.418
25,493.3734693877551
26,453.6737961926092
27,488.9460000000001
28,461.36199999999997
29,416.4797052154194
30,375.0056689342403
31,389.6241802603395
32,498.20631487889267
33,603.1772656997717
34,597.26
35,466.912
36,429.13191489361714
37,401.1166666666666
38,418.26599999999996
39,423.7843275075988
40,430.627536525974
41,444.83265306122445
42,430.23043478260877
43,422.5160000000001
44,422.4527988748242
45,432.82
46,453.56199999999995
47,514.8836734693878
48,490.8081632653061
49,453.4204081632653
50,462.458
51,474.6851063829787
52,464.9753246753247
53,442.68125000000003
54,437.23599999999993
55,343.34
56,386.8729166666667
57,384.3127659574468
58,353.6740000000001
59,419.21799999999996
60,443.21304347826083
61,439.68399999999997
62,447.14897959183673
63,439.662
64,404.80625000000003
65,397.8431818181818
66,382.37800000000004
67,365.2361702127659
68,407.2040816326531
69,406.0833333333333
70,459.4699999999999
71,498.964
72,504.8544425087108
73,463.2816326530613
74,433.4166666666667
75,530.4530612244897
76,490.96734693877556
77,491.35625
78,426.459
79,529.1619999999999
80,550.012
81,554.4574468085107
82,515.6714285714286
83,507.830612244898
84,501.9604166666666
85,527.0446808510638
86,534.8163265306123
87,505.57199999999995
88,457.3125
89,475.79574468085104
90,781.0859999999999
91,667.9859999999999
92,600.358
93,545.3134712509711
94,561.064
95,568.9795918367347
96,567.1636363636363
97,499.2531914893617
98,476.7510638297872
99,469.778
100,441.232
101,439.6208333333334
102,445.4782608695652
103,410.04400000000004
104,405.41521739130434
105,387.534
106,402.6604166666666
107,424.42127659574476
108,394.5614522813348
109,448.02600000000007
110,521.324
111,531.6428571428571
112,467.4574468085106
113,428.852
114,429.34444444444443
115,433.80600000000004
116,447.83673469387764
117,429.444
118,462.2895833333334
119,450.8958333333333
120,451.59787234042557
121,417.154761904762
122,424.8875
123,432.1187499999999
124,448.4370531400966
125,458.12799999999993
126,455.33
127,464.75
128,455.102
129,431.29318181818167
130,429.24782608695654
131,394.79375000000005
132,373.05777621393395
133,341.8125827098677
134,382.12642771804053
135,375.3857142857143
136,429.8843582887702
137,446.14347826086953
138,437.1959183673469
139,382.84379661016953
140,453.36590909090916
141,443.9711111111111
142,436.8739130434783
143,417.0770833333333
144,410.40816326530614
145,409.7776934543977
146,423.0065217391305
147,445.45217391304345
148,430.03223505434795
149,430.4312499999999
150,349.0085839598998
151,407.036
152,387.4755102040816
153,363.80877561744614
154,362.8356747926615
155,410.83750000000003
156,399.73199999999997
157,418.3816326530612
158,388.966
159,365.9965579710145
160,420.13199999999995
161,383.5979591836735
162,385.6083333333333
163,374.6714285714286
