TR,pupilSize
1,1888.667866622029
2,1913.0580829870053
3,1870.22381531562
4,1821.7315255626804
5,1829.424062731305
6,1866.5696848404814
7,1873.9507922549587
8,1807.0694966225615
9,1689.1809539492692
10,1577.7963486693966
11,1519.747866460165
12,1522.0621851336732
13,1533.3991755076047
14,1521.9906406735367
15,1487.42514622338
16,1441.1572263495761
17,1409.530436539952
18,1418.0199285437666
19,1469.3442534462354
20,1537.7026527785438
21,1590.751868829027
22,1619.183756627576
23,1617.4717564520736
24,1566.8250556571788
25,1477.4751152995889
26,1386.6368491415612
27,1328.3990025395883
28,1305.0409681733804
29,1314.7152012085917
30,1326.698396380324
31,1324.0203965752296
32,1341.5892659345654
33,1383.6310082344053
34,1409.4600578271825
35,1406.1538864013723
36,1399.1295230207543
37,1393.879211960377
38,1381.2433419673253
39,1383.6185545275323
40,1437.741893561167
41,1520.4368048904198
42,1585.1294358960322
43,1617.4715778403431
44,1617.5802876400858
45,1602.2427302038923
46,1606.5213448828538
47,1605.2675517381929
48,1520.076970776164
49,1375.6619207045246
50,1300.7289306781652
51,1338.565082861781
52,1399.2828332533732
53,1403.0984995395602
54,1354.691644881113
55,1314.5008956662812
56,1314.0569636466334
57,1336.0858856428897
58,1358.3043017166844
59,1379.458543899667
60,1399.589455108731
61,1403.9150274809087
62,1379.5466308586078
63,1353.819486042207
64,1366.0146244878229
65,1413.3151495743948
66,1449.7472617343929
67,1422.8799029639308
68,1350.5197174590367
69,1296.7124278076976
70,1287.9845824581225
71,1303.6382856598293
72,1327.7388788103447
73,1361.8856551090694
74,1391.6012425442993
75,1387.7927524740899
76,1353.9250558332737
77,1316.6904925780348
78,1304.5139048633007
79,1344.1666246385098
80,1409.4030097454295
81,1424.1089202301587
82,1351.1595996863696
83,1271.7307989563242
84,1270.6230476870523
85,1338.4787575239875
86,1404.1568536561203
87,1440.2227261736055
88,1466.0646668715326
89,1487.9838411601088
90,1504.780152028607
91,1521.541722203637
92,1538.5624834699909
93,1529.4107725905722
94,1481.4505142316452
95,1455.5017758180759
96,1486.8057911884775
97,1492.077443982529
98,1357.4740779596475
99,1141.4853990960466
100,1001.9389166348402
101,1000.6733463500982
102,1062.68078498051
103,1136.4207342647742
104,1219.9180412824771
105,1299.5469086197604
106,1322.6718152062926
107,1249.4562069160393
108,1124.1396689722462
109,1025.295701784519
110,1016.2751679401617
111,1092.6290709935668
112,1182.7110042031895
113,1213.7798298927637
114,1201.0081264840758
115,1216.763335789111
116,1266.6290788146703
117,1333.5347177522533
118,1381.3517314191586
119,1366.9776013770409
120,1315.1593963661849
121,1274.198596095436
122,1248.27217637989
123,1237.662107228956
124,1265.9851726614886
125,1334.7214538042122
126,1394.8007624758484
127,1386.0157210829734
128,1328.2186824297567
129,1286.8571232792688
130,1305.9692171128054
131,1374.5410246370468
132,1421.2387549757411
133,1365.1106164407643
134,1223.6698039589148
135,1100.7724915657113
136,1043.7358536700942
137,1023.75768778702
138,1035.2529854905804
139,1084.2240358472984
140,1135.9306147742313
141,1165.2020998905773
142,1192.1663660610654
143,1231.5808608424693
144,1302.8928564264847
145,1434.4419819243103
146,1597.3054719391519
147,1705.2305916267062
148,1690.2809704009173
149,1590.2576280933347
150,1489.1794355863108
151,1419.4498344136323
152,1387.3755120362005
153,1403.1190692985265
154,1450.4163978495228
155,1503.0913104259112
156,1531.4402756173818
157,1517.8233928664145
158,1492.249713839962
159,1500.8148074176754
160,1519.9069095901564
161,1485.5479499669832
162,1390.508239165481
163,1289.0793444219253
164,1245.453565130888
165,1270.1662236017196
166,1299.1336461560954
167,1274.1950183248862
168,1229.1815171553242
169,1239.242039510639
170,1318.9875118563943
171,1425.263263239574
172,1507.047461876542
173,1551.6520251581883
174,1574.073861769915
175,1581.910341246262
176,1576.5742779528443
177,1571.4468975283148
178,1596.08720824602
179,1657.6143653670324
180,1706.1038410930212
181,1682.2497591665842
182,1574.8588840687173
183,1440.829511704381
184,1379.7446086391744
185,1414.6085578749146
186,1458.5268986031604
187,1451.6098774598213
188,1430.0740147222652
189,1443.969706112021
190,1469.9721139112671
191,1444.316012415608
192,1366.4930761567139
193,1318.152937615632
194,1328.3665293615416
195,1338.299151137725
196,1332.4031423176
197,1352.5936687831347
198,1417.0813939005216
199,1470.4900943047799
200,1460.559468513306
201,1428.7791647372871
202,1457.8482364956526
203,1553.9243520277078
204,1663.3994024874971
205,1709.8975226137895
206,1620.171520215013
207,1434.8376893468603
208,1324.728112841361
209,1369.6570511645418
210,1411.46380412809
211,1341.8146438571753
212,1244.7904914555415
213,1216.7042824880398
214,1287.5667182152893
215,1430.6082908303374
216,1547.8608449610329
217,1535.7155469054032
218,1430.081534885876
219,1344.782773022687
220,1330.2834401854507
221,1350.0437110436749
222,1358.3717140068493
223,1347.138150012267
224,1359.2995944719366
225,1427.4849092877346
226,1529.9781417866013
227,1632.2576658198607
228,1674.5646349722638
229,1612.2994614809309
230,1495.177355326711
231,1387.2497611998363
232,1328.8829876439013
233,1327.2561562406067
234,1359.786496700639
235,1408.630843559725
236,1450.5047996209885
237,1448.043691124072
238,1421.1325479041132
239,1432.775045704966
240,1496.1280652228045
241,1568.7383161556465
242,1614.3919704268967
243,1616.0521026227625
244,1577.8460519079144
245,1536.5110311719911
246,1498.2062244653544
247,1442.1299246720143
248,1414.8067374247453
249,1458.900727309237
250,1519.4965258593932
251,1531.3553910218714
252,1506.7996591762244
253,1510.9272474848983
254,1561.8885532701706
255,1623.9984031902725
256,1651.8120771776078
257,1608.8579380455187
258,1521.2294828703184
259,1461.7115628868503
260,1447.623463174219
261,1435.7690867130752
262,1430.4817212504565
263,1421.531257055638
264,1351.7849569950424
265,1241.9546592514787
266,1189.0022431422894
267,1237.6690528450224
268,1347.2567976077032
269,1467.8904382100113
270,1557.1070558620956
271,1594.2533298397254
272,1596.6706892462325
273,1587.5808114526535
274,1547.5497746450485
275,1448.8712808435985
276,1324.5647965697397
277,1250.827851506672
278,1252.6154548397926
279,1298.3804596903196
280,1373.7563797091384
281,1468.4322473186953
282,1547.0237053281248
283,1559.0538626023938
284,1501.234221990903
285,1450.6062439803716
286,1429.5946814017852
287,1389.325082508222
288,1349.2380061331276
289,1366.0475672243033
290,1428.7832334185812
291,1486.570078385047
292,1493.8627697848444
293,1453.61056778608
294,1407.1231501670552
295,1366.6865644109516
296,1308.0618949170305
297,1232.5479460827771
298,1212.0416978936228
299,1296.6960883372024
300,1402.527611669837
301,1425.9867401157533
302,1355.5598824086712
303,1281.3886754987343
304,1268.706953167574
305,1317.0089990369545
306,1382.7604188034518
307,1431.353318147454
308,1444.801557711419
309,1421.4358702826573
310,1381.5453370555124
311,1335.9326149406093
312,1275.3004507219857
313,1229.4090396483034
314,1280.4151372296399
315,1406.210673649502
316,1493.0419310265527
317,1482.585832392688
318,1423.149798458221
319,1383.5115800517765
320,1377.638496219724
321,1343.685588122324
322,1269.2070801491311
323,1223.8778435419229
324,1267.299054708798
325,1378.5616427005837
326,1485.1483596522874
327,1512.0821698874752
328,1436.213099939888
329,1319.1329029218498
330,1231.9779059331063
331,1184.1861604933993
332,1151.7271027815075
333,1147.4967535851267
334,1181.4985270943166
335,1213.5650019101317
336,1201.6951449694634
337,1163.2362966092196
338,1159.6855052575831
339,1206.5831986310104
340,1260.297644832914
341,1291.4577432109222
342,1312.3098168361216
343,1329.9841306723188
344,1324.1028705251374
345,1293.713757026734
346,1268.1135295414758
347,1287.6015864509518
348,1344.7372632872646
349,1382.6644641430048
350,1373.0520830622515
351,1350.4079996723667
352,1337.4516630920552
353,1328.9245988379294
354,1333.9229177103723
355,1389.8242363397806
356,1494.3850486118622
357,1575.8874469324546
358,1563.246252149984
359,1490.8391308377165
360,1459.112282876056
361,1493.4863348016534
362,1498.6436484252563
363,1409.2800637905352
364,1314.7737925677102
365,1305.8157513657898
366,1361.9306291203318
367,1427.4005828463444
368,1462.2823604209666
369,1447.6838059880374
370,1408.525927833528
371,1388.9198069768638
372,1406.9739684896174
373,1463.4349674698506
374,1544.6278842037573
375,1615.5203931467304
376,1650.2182587108025
377,1647.8756479815704
378,1621.1116197125991
379,1561.3543744363103
380,1486.1784733513073
381,1455.6204787862753
382,1520.077212029454
383,1640.0786724837662
384,1726.0017438057782
385,1707.72192369617
386,1631.0022348645025
387,1567.7956635875605
388,1506.1632135497514
389,1414.9721675328117
390,1315.579210847815
391,1261.3215779552256
392,1280.3808553392623
393,1330.1221520930612
394,1376.81737552435
395,1411.7201514134513
396,1435.4953680242172
397,1463.352508919346
398,1513.0083570258712
399,1578.4512489980284
400,1630.2368130485418
401,1636.2326918538374
402,1591.7210024730748
403,1524.5796532582408
404,1445.7580713282202
405,1370.4865430663663
406,1335.0028495053025
407,1347.6427040783694
408,1371.7937239388061
409,1397.3652755325713
410,1430.5499930904525
411,1462.179345614721
412,1484.2069687142025
413,1513.0886107639606
414,1554.7181131304812
415,1588.658227873545
416,1585.0491415516492
417,1523.5397341784524
418,1436.1020310917584
419,1382.9783888402646
420,1399.409834697879
421,1451.4003245659314
422,1463.0348654470265
423,1415.458853245982
424,1371.9278889784064
425,1357.4530382530822
426,1343.5247493591023
427,1298.3156835499558
428,1226.5021369235587
429,1167.915438077424
430,1152.8679364346324
431,1154.8197322118997
432,1149.368411006002
433,1146.3033190029576
434,1166.208953439377
435,1224.5685878235713
436,1286.551435791713
437,1325.4436997924254
438,1374.6398717612599
439,1457.2833976427603
440,1544.8946097982778
441,1597.844430251531
442,1604.6479163996103
443,1545.9056869512945
444,1404.3643694414338
445,1236.1934126653982
446,1122.6890178010844
447,1104.6119796745322
448,1159.841255117841
449,1230.289004447884
450,1279.7593126296524
451,1304.0303369548062
452,1308.8667186456855
453,1292.11260832415
454,1255.54363835329
455,1207.1797115619017
456,1161.9436391516285
457,1135.1542587356387
458,1125.5822457746942
459,1115.2310454703525
460,1099.746514084036
461,1084.8867270449916
462,1079.9374867867502
463,1096.515580071622
464,1121.4779335923615
465,1133.8437642138633
466,1130.3356793503071
467,1127.4043783301968
468,1139.7976407120018
469,1170.9366224580033
470,1206.7710798093692
471,1227.2164182445501
472,1236.1900217700322
473,1251.092838885612
474,1279.4717358257913
475,1308.120418497637
476,1324.530377260714
477,1320.393615531957
478,1298.8770037188804
479,1279.0399478811084
480,1307.3782960259496
481,1407.5208629939889
482,1542.7971848015666
483,1667.6614873449405
484,1753.6496487250104
485,1765.2462510809717
486,1685.6256700731685
487,1546.2901272582828
488,1401.9003191146369
489,1311.476410138636
490,1307.322846690056
491,1347.7564256604246
492,1389.816728825253
493,1438.4856331263236
494,1505.3015940529224
495,1561.6153062694898
496,1571.183004845201
497,1527.9211897395655
498,1464.2334315830733
499,1410.4189426990931
500,1361.6688867467549
501,1317.1567520697301
502,1294.496525270623
503,1287.5963642502145
504,1269.8061552960835
505,1245.3573726653703
506,1253.3565415932917
507,1305.8158960561427
508,1363.509294495052
509,1404.9713903803631
510,1413.646770350839
511,1368.848033061011
512,1298.0169484065034
513,1253.7390932304256
514,1266.6420107147683
515,1304.3463066528884
516,1311.927576270645
517,1274.0736282557293
518,1234.3564249816095
519,1235.2300060027399
520,1271.1291915560585
521,1318.6888408318678
522,1351.46178341357
523,1338.6158959400054
524,1277.5415423367888
525,1204.835535068511
526,1159.1368667547943
527,1146.2685782804183
528,1151.2219893910471
529,1160.384733435886
530,1173.765261549042
531,1197.800535468295
