TR,pupilSize
1,1724.2152973187278
2,1661.591934455995
3,1638.9920160352178
4,1646.9804753013075
5,1666.941775062538
6,1670.41279975565
7,1629.6550704630886
8,1576.021277396992
9,1561.6745497800766
10,1579.4086108200097
11,1593.9653639099733
12,1608.33823736228
13,1619.5615762564685
14,1590.3834664472317
15,1533.0031849503803
16,1486.266351370344
17,1469.5150898446238
18,1475.89637685461
19,1507.2714883572223
20,1546.9470388901784
21,1556.2574783316643
22,1534.0899689116068
23,1521.5540181480321
24,1518.0313240475166
25,1513.8446519115114
26,1538.6919426720517
27,1602.6505568579325
28,1660.3880629627613
29,1657.2960669187237
30,1598.3938619268797
31,1534.593146577813
32,1499.7199646964218
33,1479.6367865277339
34,1471.109685883516
35,1491.6735547650248
36,1532.622030868675
37,1569.0423464386781
38,1579.5920928641785
39,1572.174662327063
40,1565.9960691616786
41,1562.4697917575947
42,1557.1374726816794
43,1560.3023768517623
44,1575.681347179349
45,1576.8655830758116
46,1526.1380273176358
47,1462.713231766468
48,1473.2874511287007
49,1567.1658758841304
50,1656.1351022504205
51,1647.483307310219
52,1561.5559339836846
53,1518.993231310636
54,1605.9887692982056
55,1757.9219803827918
56,1839.8609172418928
57,1744.4423113289229
58,1507.1763238767817
59,1323.5831746361303
60,1345.8399645258721
61,1482.9316293184447
62,1562.0971736411252
63,1510.1478483782337
64,1403.9655711090063
65,1359.3539446651735
66,1396.9173313033345
67,1420.6700131157327
68,1339.9915035844253
69,1200.9353342528834
70,1130.9030044045953
71,1185.4742439258866
72,1301.7498530710418
73,1400.2041411632097
74,1445.7293888295358
75,1424.0538124622265
76,1355.177602606678
77,1288.4275004481747
78,1264.5640418082091
79,1290.5156548342059
80,1348.0228227824007
81,1408.7341096746723
82,1444.9576825871734
83,1437.4487642137224
84,1387.1284710391037
85,1339.6215462061898
86,1323.3002344375511
87,1310.2747499778038
88,1301.3665066728756
89,1333.2660302026977
90,1393.035836931395
91,1414.1586499250088
92,1386.7085776734175
93,1378.1626414309058
94,1419.5702802808719
95,1460.068654229423
96,1442.7160841417049
97,1380.1705671236437
98,1318.6770197216083
99,1279.2394580673163
100,1237.9508135284777
101,1192.386811152133
102,1192.2561035919496
103,1274.3918382495422
104,1399.2680647315906
105,1497.4064861660372
106,1523.7850763096274
107,1480.8526423062372
108,1428.0590906903078
109,1443.9034096359899
110,1550.666145275886
111,1673.534534022011
112,1702.700843589584
113,1625.0745107783418
114,1535.687870655343
115,1493.2546954599134
116,1474.7193757889354
117,1447.4139429442644
118,1443.717656525614
119,1495.2130608861466
120,1547.248653810084
121,1519.9451584153246
122,1441.1864016467453
123,1408.9962233996282
124,1453.1965853967124
125,1495.7248563831388
126,1466.3792324183223
127,1393.3018923877003
128,1340.882322733918
129,1340.0178682094668
130,1362.625887739783
131,1362.096935240309
132,1316.7267512687022
133,1280.3028769241569
134,1308.6085494848392
135,1368.821431595969
136,1404.7584205827711
137,1421.8748017588694
138,1436.980078297104
139,1427.7119976844551
140,1396.0648020218869
141,1387.377292103606
142,1408.5348445822747
143,1401.6202217345635
144,1322.1852356471345
145,1214.0982755541654
146,1155.3300432912254
147,1177.364604092419
148,1229.0074984834105
149,1262.411877581063
150,1292.9433363673727
151,1359.0211420248847
152,1424.5454558496656
153,1396.2212890519781
154,1285.2812441025037
155,1203.6529074235502
156,1222.0859824147456
157,1262.5994978210413
158,1229.0436365178532
159,1155.6510651769631
160,1135.8334524766483
161,1204.0445230814305
162,1324.5004364569513
163,1439.655983891502
164,1482.4947524290399
165,1422.0398026677028
166,1299.8287546143088
167,1170.1194881427525
168,1070.5283842745848
169,1028.2390152611495
170,1072.6865473400926
171,1203.842446274206
172,1359.7606842208274
173,1483.3756965204957
174,1579.5792106374429
175,1658.76731578586
176,1684.6449177126642
177,1614.9395247714003
178,1480.1850849981709
179,1349.4363513103424
180,1268.2277182386051
181,1220.9898494758825
182,1184.8578080868026
183,1172.6258726540132
184,1209.0564067450719
185,1284.4779391629124
186,1365.0901741248601
187,1390.4553818432994
188,1323.5275415301837
189,1235.7682679029485
190,1222.6704458016504
191,1297.291449030355
192,1408.7115381730355
193,1493.1081781461705
194,1496.6694523903018
195,1410.3485296066547
196,1307.2415259289626
197,1296.573088435638
198,1395.8533559599275
199,1484.4221164263377
200,1459.4719998013052
201,1356.0919792171867
202,1238.5153709058388
203,1144.5869637636272
204,1134.1372679020276
205,1235.7537346745323
206,1354.7209762792463
207,1392.353944387214
208,1339.0853571073715
209,1274.9347774422429
210,1253.9499898471354
211,1257.692148320093
212,1256.134187211353
213,1242.2000023986814
214,1214.8342108216323
215,1166.3931432835454
216,1109.5278937669473
217,1063.6962375740059
218,1012.5974585412034
219,936.5859806075591
220,881.1978984432794
221,899.3894272498255
222,947.2337156510733
223,981.1009090121265
224,1044.5852276987546
225,1146.1831942959766
226,1176.1714893879014
227,1075.242722135401
228,973.8987257618269
229,957.7212386167903
230,923.7809737700155
231,845.7084009663198
232,858.7746586344743
233,997.653393745518
234,1140.710735095457
235,1206.6044241262612
236,1232.9664331685024
237,1295.5451648594808
238,1375.4925343885216
239,1387.6565196679594
240,1334.7486708149333
241,1306.9900216149215
242,1321.9015487730544
243,1329.7921087224825
244,1302.7298207153651
245,1270.0321445770192
246,1278.1970351199955
247,1316.6334930760736
248,1340.018313539096
249,1371.386891644759
250,1428.4394572750791
251,1443.8481808858112
252,1380.702994710377
253,1327.4885253063214
254,1358.6994346430022
255,1413.319594028116
256,1418.1543401088452
257,1415.9592367586474
258,1485.586506560923
259,1605.6748596683094
260,1704.7318665524547
261,1761.0124469481048
262,1778.4659716018164
263,1722.0230499567008
264,1596.4351952519821
265,1472.009845803097
266,1406.9025120565955
267,1395.9009093297004
268,1413.450339650843
269,1467.372772390529
270,1543.6580484515175
271,1586.3507847862381
272,1557.22561984183
273,1478.105457900682
274,1414.7777464434294
275,1429.7056439635062
276,1528.0032640270592
277,1648.5247483072665
278,1737.1327794093131
279,1768.913483503892
280,1708.948372591901
281,1541.0992711293572
282,1332.0882442208278
283,1183.0867811684911
284,1114.1449448405292
285,1066.9506375221654
286,996.1942111713298
287,918.7711910354889
288,881.7142438659145
289,884.1158963941099
290,892.001151844947
291,916.4532024708501
292,978.2784019278287
293,1047.8282425099437
294,1084.0155004888716
295,1100.4202224024846
296,1124.2145409042387
297,1132.9428073852007
298,1090.7475098059192
299,1041.0709381930399
300,1061.9797965696716
301,1153.8308508628206
