TR,pupilSize
1,622.0419999999999
2,836.7543953488373
3,906.755820273003
4,880.9480000000002
5,749.3962269864342
6,790.2695078031213
7,877.2210653942427
8,780.331375
9,749.381966787753
10,798.3064532520325
11,716.1410551368969
12,690.1166421207657
13,631.5214906832299
14,776.9450246854595
15,918.0363783783786
16,980.2879082207206
17,973.0953421506615
18,790.609375
19,820.4
20,769.5216457142858
21,829.8484041667896
22,766.2407669902913
23,801.9540000000001
24,775.7337472338331
25,712.969387755102
26,746.0
27,729.334
28,701.7761355932204
29,724.3297226506832
30,602.9176883132807
31,656.9297291666667
32,537.2847826086957
33,579.3021851851852
34,544.2486531007752
35,508.6041666666667
36,568.4118520736703
37,510.0782666230878
38,590.1419999999999
39,488.2753349410504
40,545.8346498546558
41,487.10413043478263
42,576.489712239309
43,590.6276402640265
44,604.5466666666665
45,519.3834463502194
46,511.48428396999833
47,533.4674343434343
48,595.6861556064073
49,588.837
50,562.747376311844
51,484.1705234553776
52,529.1474804031354
53,450.24009009009006
54,464.66700000000003
55,500.15273492286116
56,591.7671861471862
57,518.7538138528139
58,552.3713326082784
59,584.4441586073501
60,556.9653738601825
61,501.0428571428572
62,385.70425531914884
63,495.882453416149
64,510.12916666666666
65,524.2151651499831
66,418.3851333333333
67,333.35400000000004
68,396.7878718535469
69,419.1580663615561
70,402.86100000000005
71,390.4758286698234
72,401.15208333333334
73,470.63913043478266
74,496.3613475177305
75,457.46997189883575
76,423.6313116726835
77,470.2876104155465
78,418.82574902301343
79,559.192
80,444.4353921170256
81,436.72434782608696
82,466.96875160215325
83,498.47983071268123
84,435.32825840261773
85,438.4617021276596
86,476.1598794662075
87,481.03768115942046
88,457.53885869565215
89,524.3316777375201
90,509.4954814814815
91,399.3795979222778
92,560.0929800242353
93,522.2664550064965
94,420.746
95,371.6455634427685
96,466.53922213380764
97,444.0951910408433
98,399.94599999999997
99,404.84435632469183
100,445.2194591728527
101,457.56808510638297
102,463.4162385844749
103,464.9691255495848
104,510.06306377197205
105,410.58021563342317
106,454.15957446808517
107,441.8612404656766
108,478.0908492519239
109,455.93739492470775
110,451.18721476510063
111,569.546580037127
112,573.7270833333333
113,660.7388834355828
114,600.3733925248064
115,504.7152786235268
116,470.9374307169676
117,583.0150187734669
118,607.073
119,693.4504391127209
120,697.2615697194719
121,614.9785512946576
122,607.7606371681416
123,548.599484854729
124,513.3030715811966
125,505.7037366600557
126,528.1850138121548
127,415.077
128,382.46607832322115
129,473.4851066066065
130,484.8640555555556
131,490.18299999999994
132,463.82649823736773
133,461.0859455530593
134,575.121745341615
135,556.1059999999999
136,620.0184782608695
137,477.3566666666666
138,560.2802083333333
139,613.735671672845
140,596.880655226209
141,574.0538663378293
142,458.9218831168831
143,519.2058752117447
144,521.9818181818181
145,455.2889683734939
146,462.0243286867205
147,533.0246506211181
148,537.8761040462427
149,565.8038959537572
150,497.4531532975282
151,518.2638306486347
152,469.41728917982283
153,468.2880566037736
154,421.0304054054054
155,464.6447398241615
156,379.2526385542169
157,377.653550427655
158,510.3998102409639
159,452.0249345206915
160,575.2224489795918
161,487.0989583333333
162,501.6468326058748
163,509.94861829871473
164,499.595664308707
165,505.54756193353467
166,506.2488724098996
167,469.4437278855087
168,382.9627123287671
169,379.1718193660443
170,435.4002666666667
171,419.7648734733757
172,426.7165470662726
173,497.65942028985506
174,529.7934738955825
175,492.8612244897959
176,532.1311381074169
177,509.27282608695657
178,487.4503010399563
179,505.6506655486847
180,508.2489583333333
181,604.5477217825905
182,576.8909305160504
183,548.4804144656642
184,574.005247813411
185,616.0554601648352
186,596.0363822805579
187,568.2707598262837
188,612.9621334076967
189,657.1579475738984
190,514.9858303540539
191,510.1054842259721
