source,target,weight
19,53,0.2109512984752655
19,54,0.3678235113620758
19,55,0.2562175989151001
20,21,0.27929261326789856
20,22,0.199970081448555
20,24,0.2143022119998932
20,25,0.16493172943592072
20,26,0.11422289162874222
20,27,0.19408659636974335
20,28,0.23547567427158356
20,29,0.23689402639865875
20,30,0.2444705069065094
20,31,0.14411865174770355
20,32,0.2515922784805298
20,33,0.11752837151288986
20,34,0.13599282503128052
20,35,0.13214898109436035
20,36,0.20946799218654633
20,37,0.15240637958049774
20,38,0.25220298767089844
20,39,0.18884217739105225
20,40,0.11892339587211609
20,41,0.17398717999458313
20,42,0.1415468007326126
20,43,0.10221148282289505
20,46,0.13722500205039978
20,47,0.16618850827217102
20,48,0.22135742008686066
20,49,0.12740908563137054
20,51,0.19663774967193604
20,52,0.18616822361946106
20,54,0.1951093226671219
21,22,0.15262503921985626
21,23,0.3038428723812103
21,24,0.20088812708854675
21,27,0.1506156474351883
21,28,0.13543513417243958
21,29,0.2996596395969391
21,30,0.2844443619251251
21,31,0.2573978006839752
21,32,0.1866113543510437
21,36,0.16031205654144287
21,37,0.20349569618701935
21,39,0.1318180114030838
21,40,0.23580282926559448
21,41,0.12594862282276154
21,42,0.24353955686092377
21,44,0.16166773438453674
21,45,0.13325431942939758
21,46,0.24571193754673004
21,47,0.1577674299478531
21,48,0.2771987318992615
21,49,0.15451645851135254
21,50,0.23227018117904663
21,51,0.25146716833114624
21,52,0.29097503423690796
21,53,0.14521729946136475
21,54,0.18940380215644836
21,55,0.1405489146709442
22,23,0.18490943312644958
22,24,0.3392731547355652
22,25,0.3071661591529846
22,26,0.3152869641780853
22,27,0.41217857599258423
22,28,0.31614911556243896
22,29,0.192900612950325
22,30,0.24808979034423828
22,31,0.3388352692127228
22,32,0.28046226501464844
22,33,0.13613437116146088
22,34,0.2643524408340454
22,35,0.39687874913215637
22,36,0.2461385726928711
22,37,0.28083065152168274
22,38,0.39798420667648315
22,39,0.23658695816993713
22,40,0.29214444756507874
22,41,0.2527942359447479
22,42,0.2976287007331848
22,43,0.21370302140712738
22,44,0.16106827557086945
22,46,0.13558465242385864
22,47,0.16311921179294586
22,48,0.11483195424079895
22,49,0.12607145309448242
22,50,0.19443117082118988
22,51,0.2328411340713501
22,52,0.16492938995361328
22,53,0.12446092814207077
22,54,0.25329694151878357
22,55,0.12747861444950104
23,24,0.3672855496406555
23,25,0.1939498484134674
23,26,0.29897230863571167
23,27,0.2710880637168884
23,28,0.22400601208209991
23,29,0.29386866092681885
23,30,0.10378924757242203
23,31,0.2860133647918701
23,32,0.20673060417175293
23,34,0.17411431670188904
23,35,0.2249966412782669
23,36,0.3255338966846466
23,37,0.18146386742591858
23,38,0.21248356997966766
23,39,0.18142159283161163
23,40,0.22225423157215118
23,41,0.19288699328899384
23,42,0.2120906114578247
23,43,0.16442061960697174
23,44,0.3447117209434509
23,45,0.24741333723068237
23,46,0.17737138271331787
23,47,0.21205493807792664
23,48,0.2134060263633728
23,49,0.19226230680942535
23,50,0.20887848734855652
23,51,0.22964268922805786
23,52,0.2420842945575714
23,53,0.15112309157848358
23,54,0.20354978740215302
23,55,0.12347039580345154
24,25,0.34503602981567383
24,26,0.523151159286499
24,27,0.2999045252799988
24,28,0.4681936204433441
24,29,0.3316256105899811
24,30,0.1611948013305664
24,31,0.42453569173812866
24,32,0.2746158540248871
24,33,0.14117473363876343
24,34,0.2739733159542084
24,35,0.2731662690639496
24,36,0.47021642327308655
24,37,0.4348128139972687
24,38,0.42607781291007996
24,39,0.21431657671928406
24,40,0.24256238341331482
24,41,0.3651910126209259
24,42,0.1898946315050125
24,43,0.1777869313955307
24,44,0.26737475395202637
24,45,0.26596105098724365
24,47,0.2589420974254608
24,48,0.20328183472156525
24,49,0.14552953839302063
24,50,0.3016522228717804
24,51,0.2884472608566284
24,52,0.22037598490715027
24,53,0.31760674715042114
24,54,0.4254072904586792
24,55,0.2921663820743561
25,26,0.42704448103904724
25,27,0.4644666016101837
25,28,0.4368871748447418
25,29,0.2249024361371994
