source,target,weight
1,2,0.5689728856086731
1,3,0.5933263301849365
1,4,0.3764609396457672
1,5,0.4501103162765503
1,6,0.5383303165435791
1,7,0.2847546935081482
1,8,0.1644485890865326
1,9,0.4011381268501282
1,10,0.48260214924812317
1,11,0.3064921796321869
1,12,0.39015454053878784
1,13,0.4488941431045532
1,14,0.4736644923686981
1,15,0.46651917695999146
1,16,0.546999454498291
1,17,0.4963375926017761
1,18,0.46198686957359314
1,19,0.3213809132575989
1,20,0.39528363943099976
1,21,0.14063169062137604
1,22,0.272550106048584
1,23,0.1626884639263153
2,3,0.726645827293396
2,4,0.6186947226524353
2,5,0.47268497943878174
2,6,0.485559344291687
2,7,0.2805579602718353
2,8,0.27819010615348816
2,9,0.43669623136520386
2,10,0.6602749228477478
2,11,0.4723822772502899
2,12,0.5396373271942139
2,13,0.556864857673645
2,14,0.536994457244873
2,15,0.5261011123657227
2,16,0.6159281134605408
2,17,0.5227910280227661
2,18,0.4706433415412903
2,19,0.5208269357681274
2,20,0.64048832654953
2,21,0.27145493030548096
2,22,0.18476389348506927
2,23,0.2237127274274826
3,4,0.5182496309280396
3,5,0.46480321884155273
3,6,0.5658900141716003
3,7,0.3628467917442322
3,8,0.24642357230186462
3,9,0.46023085713386536
3,10,0.5760000944137573
3,11,0.3955725133419037
3,12,0.5241143107414246
3,13,0.43576186895370483
3,14,0.5141910314559937
3,15,0.39650750160217285
3,16,0.6092478036880493
3,17,0.5034580826759338
3,18,0.3847501575946808
3,19,0.4616464674472809
3,20,0.5344700813293457
3,21,0.2859029173851013
3,22,0.19539543986320496
3,23,0.2403012067079544
4,5,0.38044124841690063
4,6,0.43119046092033386
4,7,0.25616326928138733
4,8,0.27250877022743225
4,9,0.2977379858493805
4,10,0.45475339889526367
4,11,0.4138949513435364
4,12,0.4018333852291107
4,13,0.40939053893089294
4,14,0.40533384680747986
4,15,0.33678585290908813
4,16,0.46416011452674866
4,17,0.4372374415397644
4,18,0.3603174090385437
4,19,0.4750449061393738
4,20,0.5720894932746887
4,21,0.33023807406425476
4,22,0.18331217765808105
4,23,0.26673293113708496
5,6,0.3591606020927429
5,7,0.33142125606536865
5,8,0.1421123743057251
5,9,0.28869396448135376
5,10,0.44607093930244446
5,11,0.3435429334640503
5,12,0.3949732780456543
5,13,0.3970623016357422
5,14,0.47142213582992554
5,15,0.22155749797821045
5,16,0.3703794777393341
5,17,0.46278831362724304
5,18,0.4573613703250885
5,19,0.45857664942741394
5,20,0.5273417830467224
5,21,0.2764967978000641
5,22,0.2321690320968628
5,23,0.21002279222011566
6,7,0.3856062591075897
6,8,0.2357860505580902
6,9,0.32026374340057373
6,10,0.45187675952911377
6,11,0.3414655923843384
6,12,0.2726183533668518
6,13,0.3627449572086334
6,14,0.40801888704299927
6,15,0.40812596678733826
6,16,0.5007548928260803
6,17,0.6014235615730286
6,18,0.3763960301876068
6,19,0.39562615752220154
6,20,0.4025631546974182
6,21,0.34596118330955505
6,22,0.14301423728466034
6,23,0.2148469239473343
7,8,0.15647156536579132
7,9,0.21495959162712097
7,10,0.2528497278690338
7,11,0.14838992059230804
7,12,0.2232782393693924
7,13,0.310979962348938
7,14,0.22554419934749603
7,15,0.1327420473098755
7,16,0.19725851714611053
7,17,0.27942028641700745
7,18,0.28037798404693604
7,19,0.25047415494918823
7,20,0.2790067493915558
7,21,0.21769770979881287
7,22,0.4092812240123749
7,23,0.20400723814964294
8,9,0.1461983323097229
8,11,0.15161797404289246
8,13,0.12010319530963898
8,14,0.1008613258600235
8,15,0.14494669437408447
8,17,0.14166368544101715
8,18,0.12760497629642487
8,19,0.22818689048290253
8,20,0.21985457837581635
8,21,0.23764386773109436
8,23,0.355617880821228
9,10,0.4439786970615387
9,11,0.34678417444229126
9,12,0.6086074709892273
9,13,0.33641815185546875
9,14,0.48375916481018066
9,15,0.2455000877380371
9,16,0.5740360021591187
9,17,0.4004588723182678
9,18,0.23488867282867432
9,19,0.46104419231414795
9,20,0.25436270236968994
9,21,0.1743684858083725
9,22,0.17349940538406372
10,11,0.5564389824867249
10,12,0.5172046422958374
10,13,0.5153398513793945
10,14,0.4878119230270386
10,15,0.41770872473716736
10,16,0.6159954071044922
10,17,0.5222855806350708
10,18,0.43214765191078186
10,19,0.5645848512649536
10,20,0.6242573261260986
10,21,0.2730272114276886
10,22,0.1992034614086151
10,23,0.2283942997455597
11,12,0.29780805110931396
11,13,0.40920132398605347
11,14,0.2804768681526184
11,15,0.31297963857650757
11,16,0.3978395462036133
11,17,0.40122485160827637
11,18,0.4054170846939087
11,19,0.44899865984916687
11,20,0.513701319694519
11,21,0.32845351099967957
11,23,0.2680206894874573
12,13,0.4606369137763977
12,14,0.6008973121643066
12,15,0.32006406784057617
12,16,0.5564791560173035
12,17,0.4262532889842987
12,18,0.2923951745033264
12,19,0.564296305179596
12,20,0.3951413333415985
12,21,0.14225053787231445
12,22,0.25154098868370056
13,14,0.6048309803009033
13,15,0.4436607360839844
13,16,0.5622876286506653
13,17,0.6080377101898193
13,18,0.5522739887237549
13,19,0.41735872626304626
13,20,0.44857391715049744
13,21,0.2571071684360504
13,22,0.24954985082149506
13,23,0.17847976088523865
14,15,0.40695270895957947
14,16,0.6690990924835205
14,17,0.5857781171798706
14,18,0.44411933422088623
14,19,0.4494784474372864
14,20,0.4242398142814636
14,21,0.332607239484787
14,22,0.23006543517112732
14,23,0.15415237843990326
15,16,0.48274317383766174
15,17,0.4149779975414276
15,18,0.4568663537502289
15,19,0.2997756600379944
15,20,0.4000217914581299
15,21,0.22756867110729218
15,22,0.21972550451755524
15,23,0.11744723469018936
16,17,0.6484960913658142
16,18,0.41663965582847595
16,19,0.4656079113483429
16,20,0.4485922157764435
