source,target,weight
11,26,0.39790868759155273
11,27,0.4543853998184204
11,28,0.3588469326496124
11,29,0.3292766213417053
11,30,0.45595815777778625
11,31,0.4060085713863373
11,32,0.2860915958881378
11,33,0.23799347877502441
11,34,0.34675684571266174
11,35,0.34556522965431213
11,36,0.507056713104248
11,37,0.3128528892993927
11,38,0.4517042338848114
11,39,0.3857062757015228
11,40,0.4700089991092682
11,41,0.3514215350151062
12,13,0.4370858371257782
12,14,0.31839337944984436
12,15,0.554084062576294
12,16,0.5066968202590942
12,17,0.41625314950942993
12,18,0.3745952844619751
12,19,0.2784050405025482
12,20,0.26213690638542175
12,21,0.29339778423309326
12,22,0.36835551261901855
12,23,0.4000453054904938
12,24,0.43144065141677856
12,25,0.38886547088623047
12,26,0.3965286314487457
12,27,0.35654735565185547
12,28,0.34376204013824463
12,29,0.26287657022476196
12,30,0.49492552876472473
12,31,0.4682294726371765
12,32,0.2690819799900055
12,33,0.30919086933135986
12,34,0.32956022024154663
12,35,0.29859545826911926
12,36,0.5473330020904541
12,37,0.27360638976097107
12,38,0.49314263463020325
12,39,0.3964613378047943
12,40,0.4416048228740692
12,41,0.3391116261482239
13,14,0.3064873218536377
13,15,0.3689218759536743
13,16,0.34839093685150146
13,17,0.3225556015968323
13,18,0.25835710763931274
13,19,0.2529028356075287
13,20,0.26238903403282166
13,21,0.1378846913576126
13,22,0.40092188119888306
13,23,0.41995134949684143
13,24,0.1749490201473236
13,25,0.2818371057510376
13,26,0.32411903142929077
13,27,0.22265297174453735
13,28,0.21523496508598328
13,29,0.32672879099845886
13,30,0.28943052887916565
13,31,0.4530267119407654
13,32,0.1070118248462677
13,33,0.24107816815376282
13,34,0.2727714776992798
13,35,0.2763684391975403
13,36,0.34216511249542236
13,37,0.241557314991951
13,38,0.335130512714386
13,39,0.2630515396595001
13,40,0.3497626483440399
13,41,0.24402987957000732
14,15,0.4463444650173187
14,16,0.3537294864654541
14,17,0.32023894786834717
14,18,0.37887197732925415
14,19,0.25868162512779236
14,20,0.22985109686851501
14,21,0.23936903476715088
14,22,0.26725608110427856
14,23,0.25457191467285156
14,24,0.3232070207595825
14,25,0.25301581621170044
14,26,0.3640724718570709
14,27,0.21809139847755432
14,28,0.24579039216041565
14,29,0.1870785802602768
14,30,0.44013166427612305
14,31,0.3852653503417969
14,32,0.27577245235443115
14,33,0.3379623293876648
14,34,0.22306106984615326
14,35,0.2342715710401535
14,36,0.301073282957077
14,37,0.24539098143577576
14,38,0.34475094079971313
14,39,0.33128371834754944
14,40,0.24715644121170044
14,41,0.21702711284160614
15,16,0.45273858308792114
15,17,0.3899242877960205
15,18,0.3309568166732788
15,19,0.27950847148895264
15,20,0.2626451253890991
15,21,0.22978125512599945
15,22,0.23944303393363953
15,23,0.2554703950881958
15,24,0.3608916699886322
15,25,0.32022297382354736
15,26,0.3291148543357849
15,27,0.2421324998140335
15,28,0.37607499957084656
15,29,0.41148969531059265
15,30,0.37584206461906433
15,31,0.3834649622440338
15,32,0.37362125515937805
15,33,0.3743201494216919
15,34,0.35189783573150635
15,35,0.24849814176559448
15,36,0.41781818866729736
15,37,0.22409111261367798
15,38,0.3128056526184082
15,39,0.2914212942123413
15,40,0.3038323223590851
15,41,0.1972018927335739
16,17,0.419924795627594
16,18,0.2637510597705841
16,19,0.2737548053264618
16,20,0.3846128582954407
16,21,0.14564642310142517
16,22,0.2547723054885864
16,23,0.3068738877773285
16,24,0.2525070905685425
16,25,0.33351224660873413
16,26,0.44452959299087524
16,27,0.3868609070777893
16,28,0.3725079894065857
16,29,0.34362995624542236
16,30,0.4127218723297119
16,31,0.4830925166606903
16,32,0.4597644507884979
16,33,0.36735621094703674
16,34,0.5111226439476013
16,35,0.44589242339134216
16,36,0.4763955771923065
16,37,0.2734255790710449
16,38,0.34363093972206116
16,39,0.42719748616218567
16,40,0.37292519211769104
16,41,0.27575308084487915
17,18,0.36036914587020874
17,19,0.2893405854701996
17,20,0.3290954530239105
17,21,0.1264439821243286
17,22,0.1545315980911255
17,23,0.2550342082977295
17,24,0.30132272839546204
17,25,0.33813369274139404
17,26,0.3594527542591095
17,27,0.3622051775455475
17,28,0.38245049118995667
17,29,0.3583037257194519
17,30,0.413368821144104
17,31,0.49908676743507385
17,32,0.34110984206199646
17,33,0.4135085940361023
17,34,0.4839836657047272
17,35,0.3918076157569885
17,36,0.4664127230644226
17,37,0.3418436050415039
17,38,0.47105690836906433
17,39,0.41972652077674866
17,40,0.43097177147865295
17,41,0.28768080472946167
18,19,0.43758058547973633
18,20,0.5002515912055969
18,21,0.3024066686630249
18,23,0.25633782148361206
18,24,0.4363650679588318
18,25,0.2657313644886017
18,26,0.3390730321407318
18,27,0.3759237825870514
18,28,0.2455669641494751
18,29,0.2966865301132202
18,30,0.43462592363357544
18,31,0.2370038628578186
18,32,0.20073673129081726
18,33,0.2534649968147278
18,34,0.34025999903678894
18,35,0.2253907322883606
18,36,0.4099057614803314
18,37,0.3269989788532257
18,38,0.5164088010787964
18,39,0.45701903104782104
18,40,0.47510406374931335
18,41,0.3288462460041046
19,20,0.3065136969089508
19,21,0.35849088430404663
19,22,0.2526787519454956
19,23,0.2747845947742462
19,24,0.4481188952922821
19,25,0.24898332357406616
19,26,0.30314746499061584
19,27,0.5792109966278076
19,28,0.32752320170402527
19,29,0.34726575016975403
19,30,0.35810282826423645
19,31,0.2684076726436615
19,32,0.19232121109962463
19,33,0.15377496182918549
19,34,0.23788407444953918
19,35,0.22265014052391052
19,36,0.41784679889678955
19,37,0.3831850588321686
19,38,0.30621445178985596
19,39,0.22547969222068787
19,40,0.2685662806034088
19,41,0.17781271040439606
20,21,0.31837424635887146
20,23,0.2631175220012665
20,24,0.35140061378479004
20,25,0.24835065007209778
20,26,0.39265739917755127
20,27,0.34863531589508057
20,28,0.3385425806045532
20,29,0.4019765257835388
20,30,0.3881914019584656
20,31,0.22758881747722626
20,32,0.24387283623218536
20,33,0.25820520520210266
20,34,0.45934706926345825
20,35,0.2572650611400604
20,36,0.3366333842277527
20,37,0.28696227073669434
20,38,0.5098235607147217
