event_id,semantic_centrality,centrality_z
1,4.07881373167038,0.5883117391932221
2,3.9998170733451843,0.4650971977521913
6,3.9687079191207886,0.4165748899274983
5,3.936315596103668,0.3660511676412447
4,3.9286973774433136,0.35416869895543046
7,3.8061174750328064,0.1629754664110638
3,3.7594350278377533,0.09016281273139465
8,2.1351266503334045,-2.4433419726120453
