event_id,semantic_centrality,centrality_z
2,2.839373528957367,0.9377648156057335
4,2.8211094737052917,0.8962463656779971
7,2.710308402776718,0.6443697341306379
6,2.5004024505615234,0.16720463326454268
5,2.4770039170980453,0.11401431892427591
3,1.891802802681923,-1.2162840639488655
1,1.7479408383369446,-1.5433158036543249
