time_in_ms,pupilSize
0.0,0.2090172389765266
20.0,-0.581842370357883
40.0,-1.1954746721479865
60.0,-1.5583167396284423
80.0,-1.646664871165831
100.0,-1.4857780119839998
120.0,-1.138347228286101
140.0,-0.6862302052861101
160.0,-0.20987996545998205
180.0,0.22720545329683575
200.0,0.5855013846527147
220.0,0.8491540256139896
240.0,1.0211388755593513
260.0,1.1166353761545171
280.0,1.1564960922317593
300.0,1.1619696489322995
320.0,1.1511946105617807
340.0,1.1374425970150794
360.0,1.128832247419529
380.0,1.129053959337452
400.0,1.1385704916680628
420.0,1.1558829417031082
440.0,1.1785649592673166
460.0,1.2039324131930504
480.0,1.2294558976305974
500.0,1.2530371036077563
520.0,1.2732629397032162
540.0,1.2895026046424365
560.0,1.3017255136935557
580.0,1.3102043450134881
600.0,1.315232486113775
620.0,1.316945774501284
640.0,1.3152740846957987
660.0,1.310019431561357
680.0,1.3010826742560366
700.0,1.2887551206778136
720.0,1.2738673481799738
740.0,1.257666308453766
760.0,1.2413984237274531
780.0,1.2258714398914372
800.0,1.2113566150932025
820.0,1.197749106823158
840.0,1.1847970078557128
860.0,1.1722991518991843
880.0,1.1602245929576327
900.0,1.1486975896135758
920.0,1.1379116930642357
940.0,1.1280895325563547
960.0,1.1194568587099398
980.0,1.1122142370977377
1000.0,1.1065403109143022
1020.0,1.1025601716383442
1040.0,1.100303095393606
1060.0,1.0997199983627464
1080.0,1.1007093700642978
1100.0,1.1031036370245133
1120.0,1.1066938610089923
1140.0,1.1112861298934624
1160.0,1.1167576516816662
1180.0,1.1230694437892657
1200.0,1.1302347202921839
1220.0,1.138278908992049
1240.0,1.1471884570692916
1260.0,1.1568627873081865
1280.0,1.1670958290679159
1300.0,1.1775988964999504
1320.0,1.1880707630707272
1340.0,1.1982843569947923
1360.0,1.2081476116420566
1380.0,1.217716863031063
1400.0,1.2271338250196995
1420.0,1.2364926702443193
1440.0,1.2457376396156437
1460.0,1.2546734547200171
1480.0,1.2630156488461415
1500.0,1.2704016189109637
1520.0,1.2764214644723195
1540.0,1.2807321547399912
1560.0,1.2831960500163264
1580.0,1.2839765208289138
1600.0,1.2835438309481024
1620.0,1.282592103888918
1640.0,1.2818569755752005
1660.0,1.2819297038502315
1680.0,1.2831852399142405
1700.0,1.285780787463947
1720.0,1.2896571776283463
1740.0,1.2945187045620001
1760.0,1.2998641312782202
1780.0,1.3050786472835383
1800.0,1.3095645171912742
1820.0,1.3129077306496526
1840.0,1.314996257754319
1860.0,1.3159936534875782
1880.0,1.3161813427721814
1900.0,1.3158054949378675
1920.0,1.314980955850504
1940.0,1.3136578375716785
1960.0,1.3116676776576848
1980.0,1.3088160036429775
2000.0,1.30498218813852
2020.0,1.300171997047584
2040.0,1.2945219322755435
2060.0,1.2883191542767343
2080.0,1.28198838262934
2100.0,1.2760167744967568
2120.0,1.2708406640740355
2140.0,1.266726875518906
2160.0,1.263731890043032
2180.0,1.2617278083127363
2200.0,1.2604566093969343
2220.0,1.2595900600457577
2240.0,1.2587894723219333
2260.0,1.257748829087918
2280.0,1.2562231451112187
2300.0,1.2540625532323264
2320.0,1.2511908846337074
2340.0,1.2475084233991538
2360.0,1.2427924045698848
2380.0,1.2366703999719937
2400.0,1.22868629552705
2420.0,1.2184636576479666
2440.0,1.205970147801168
2460.0,1.1918429873186458
2480.0,1.1777416948122241
2500.0,1.166597401359474
2520.0,1.1625413105750777
2540.0,1.1703068951009379
2560.0,1.1940061433134017
2580.0,1.2352497964911495
2600.0,1.290806467866387
2620.0,1.3503283401947541
2640.0,1.3948902423502596
2660.0,1.397252830480069
2680.0,1.3246653887364297
2700.0,1.1447656062123237
2720.0,0.8345312313764731
2740.0,0.3910696400232276
2760.0,-0.1585863937834042
2780.0,-0.7534639291249874
2800.0,-1.3064329385962627
2820.0,-1.726191250295522
2840.0,-1.943226414818369
2860.0,-1.9257314452958247
2880.0,-1.683937066104415
2900.0,-1.265975451325228
2920.0,-0.7458045152253702
2940.0,-0.20410954856211241
2960.0,0.2903097973905808
2980.0,0.6916209190467213
3000.0,0.9798212151535355
3020.0,1.1574669411953293
3040.0,1.2427926061272536
3060.0,1.261817823536688
3080.0,1.241513105265205
3100.0,1.2050546456185358
3120.0,1.1692762488028519
3140.0,1.1440251045851026
3160.0,1.1329985352154863
3180.0,1.1355070286286308
3200.0,1.1484212494786257
3220.0,1.1677464355194227
3240.0,1.1897082644931611
3260.0,1.2114043621380755
3280.0,1.231078109116345
3300.0,1.2480673686951222
3320.0,1.2624954873944454
3340.0,1.2748155702477557
3360.0,1.285431853911001
3380.0,1.2945774600230453
3400.0,1.3023865852410428
3420.0,1.3090024894286427
3440.0,1.314607263791412
3460.0,1.3193843330476314
3480.0,1.3234790538880583
3500.0,1.3269443930311544
3520.0,1.3296361297490933
3540.0,1.331082411766348
3560.0,1.3304461976695388
3580.0,1.3266500341049754
3600.0,1.3186453905312403
3620.0,1.3058128514981966
3640.0,1.288464323665949
3660.0,1.2682552343123294
3680.0,1.2483666780614426
3700.0,1.2333491208187777
3720.0,1.228554614447768
3740.0,1.2391352958271793
3760.0,1.268566757615122
3780.0,1.316645045146559
3800.0,1.3771600778917117
3820.0,1.4358661640228778
3840.0,1.4695795553722848
3860.0,1.4473611344398498
3880.0,1.3346581868321554
3900.0,1.1007632965363918
3920.0,0.7290497752676621
3940.0,0.22804077689099975
3960.0,-0.3605308016687115
3980.0,-0.9624464139529627
4000.0,-1.4861899539966161
4020.0,-1.8488297265623148
4040.0,-1.9967635907869614
4060.0,-1.9144237914962712
4080.0,-1.6243212211291906
4100.0,-1.1808169685085113
4120.0,-0.6571024760438515
4140.0,-0.1270293585321453
4160.0,0.35041451290970355
4180.0,0.7388870411301749
4200.0,1.024980266190771
4220.0,1.2134802115089585
4240.0,1.3206433907758972
4260.0,1.3678873663687863
4280.0,1.3769099173884982
4300.0,1.366432784313719
4320.0,1.3505258030850589
4340.0,1.3381620298280945
4360.0,1.333679292298718
4380.0,1.3378852266355408
4400.0,1.3493969033094668
4420.0,1.3657966904715255
4440.0,1.3844630662666322
4460.0,1.4030694496341716
4480.0,1.4198052506365928
4500.0,1.4334390952481255
4520.0,1.443290292553804
4540.0,1.4491632991325554
4560.0,1.4512978177941935
4580.0,1.4502937948277894
4600.0,1.4469587626650726
4620.0,1.44216155661015
4640.0,1.4367563374247456
4660.0,1.4315173353508397
4680.0,1.4270949597024276
4700.0,1.4239693819439712
4720.0,1.4223908619192736
4740.0,1.4223084032787234
4760.0,1.4233724117845075
4780.0,1.4250259004691246
4800.0,1.4266021081303124
4820.0,1.4273781149307248
4840.0,1.4266537224982152
4860.0,1.4238872337207695
4880.0,1.418827029935701
4900.0,1.4115953668080503
4920.0,1.4027124699724676
4940.0,1.3929906498484175
4960.0,1.3833541403860843
4980.0,1.3746862285498058
5000.0,1.367680678812844
5020.0,1.3627147887320614
5040.0,1.35980572569815
5060.0,1.3586546681748055
5080.0,1.3587888392869698
5100.0,1.359752957022124
5120.0,1.3612500471935218
5140.0,1.3631718775128694
5160.0,1.3655148098666283
5180.0,1.3682657870029145
5200.0,1.3712892051065746
5220.0,1.3742945381994836
5240.0,1.3769417299688744
5260.0,1.3790040692586285
5280.0,1.3804966821627322
5300.0,1.3817131158949112
5320.0,1.3831507500894074
5340.0,1.3852886301868546
5360.0,1.3883715719745837
5380.0,1.3923557615865023
5400.0,1.3969556732729422
5420.0,1.401712968052606
5440.0,1.4060761674644993
5460.0,1.4095347783845247
5480.0,1.411754211491405
5500.0,1.4125870198714434
5520.0,1.4120166029174015
5540.0,1.4101132145474975
5560.0,1.4070152642826785
5580.0,1.4029311293294886
5600.0,1.3981264363955335
5620.0,1.3928675461791662
5640.0,1.3873603628701534
5660.0,1.3817144248265276
5680.0,1.3759575285745778
5700.0,1.3700863068258746
5720.0,1.364154232246586
5740.0,1.3583394601840313
5760.0,1.352930180411627
5780.0,1.3482800415707055
5800.0,1.3447235817767187
5820.0,1.3424342357195074
5840.0,1.341283429739964
5860.0,1.3407214341090945
5880.0,1.3397775889333934
5900.0,1.337255132478729
5920.0,1.3321266896738995
5940.0,1.3240339497050617
5960.0,1.3137468954732794
5980.0,1.303445862580814
6000.0,1.2967395913126658
6020.0,1.2983160649545562
6040.0,1.313002953955727
6060.0,1.3440958161895993
6080.0,1.3911468256232087
6100.0,1.4476591476557161
6120.0,1.4992903282627192
6140.0,1.5233203920762146
6160.0,1.4902926301610473
6180.0,1.368510588725245
6200.0,1.1315983266357856
6220.0,0.7685477184331145
6240.0,0.29420665104625965
6260.0,-0.24361938239609043
6280.0,-0.7661001521436381
6300.0,-1.1802883781433908
6320.0,-1.408468300094871
6340.0,-1.4128946322412692
6360.0,-1.2045269846711437
6380.0,-0.8364089543627892
6400.0,-0.3846428279228363
6420.0,0.07473260218833108
6440.0,0.4827746944863064
6460.0,0.8050533575353909
6480.0,1.0309251284598262
6500.0,1.1679441696415453
6520.0,1.2344888293628007
