subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1021,Sea Ice,1,neutral,0,381,381,961.3146309800431,-0.8798970707642296
1021,Dont Look,2,negative,383,1093,710,1158.9358759389945,1.398768569927387
1021,Impatient Billionaire,3,positive,1095,1425,330,992.6252022405843,-0.5188714991631549
