subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1016,Pool Party,1,positive,0,374,374,37.92200948145591,0.9712847901494366
1016,Sea Ice,2,neutral,376,757,381,32.21605898213027,0.40455667946887736
1016,Natalie Wood,3,negative,759,1574,815,14.290596107907993,-1.3758414696183134
