subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1010,Pool Party,1,positive,0,374,374,1689.7590627207862,1.2344401970655983
1010,Sea Ice,2,neutral,376,757,381,1523.066528978569,-0.019626549453251704
1010,Natalie Wood,3,negative,759,1574,815,1364.2003711435225,-1.2148136476123432
