subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1017,Dont Look,1,negative,0,710,710,2712.492640000765,1.1121937908085786
1017,Pool Party,2,positive,712,1086,374,2445.818291023324,-1.3125813491540903
1017,Grandfather Clocks,3,neutral,1088,1623,535,2612.213100909397,0.2003875583455033
