subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1021,Sea Ice,1,neutral,0,381,381,961.1314775365087,-0.8398813928974164
1021,Dont Look,2,negative,383,1093,710,1172.9331703209746,1.4053083610280372
1021,Impatient Billionaire,3,positive,1095,1425,330,987.0223456273507,-0.565426968130622
