subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1001,Pool Party,1,positive,0,374,374,-11.03737741746021,1.357253082476792
1001,Sea Ice,2,neutral,376,757,381,-16.687029474839154,-0.3345363603549046
1001,Natalie Wood,3,negative,759,1574,815,-18.985175744269096,-1.0227167221218882
