subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1031,Pool Party,1,positive,0,374,374,1044.3634912582063,-1.298682216176628
1031,Sea Ice,2,neutral,376,757,381,1483.9867583430478,0.1645026029756076
1031,Natalie Wood,3,negative,759,1574,815,1775.3324377626502,1.134179613201018
