subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1042,Sea Ice,1,neutral,0,381,381,1117.365166249019,1.4137636196126506
1042,Dont Look,2,negative,383,1093,710,953.3322149029356,-0.7377738944688952
1042,Impatient Billionaire,3,positive,1095,1425,330,958.042632255428,-0.6759897251437599
