subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1015,Sea Ice,1,neutral,0,381,381,6.022231691032865,-0.3624151687645919
1015,Dont Look,2,negative,383,1093,710,-0.19378527230374162,-1.002638450407279
1015,Impatient Billionaire,3,positive,1095,1425,330,22.7944666242831,1.3650536191718707
