subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1013,Pool Party,1,positive,0,374,374,3.3579751890925404,1.1569392586721754
1013,Sea Ice,2,neutral,376,757,381,-0.032991562997728006,-1.2828265444063578
1013,Natalie Wood,3,negative,759,1574,815,1.9249429876008353,0.1258872857341827
