subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1041,Dont Look,1,negative,0,710,710,514.7854918692226,0.791929624230477
1041,Pool Party,2,positive,712,1086,374,509.83610915643135,0.6187448028483885
1041,Grandfather Clocks,3,neutral,1088,1623,535,451.83811387341683,-1.4106744270788654
