subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1029,Dont Look,1,negative,0,710,710,0.6322913688941268,-0.6073853426751157
1029,Pool Party,2,positive,712,1086,374,11.125774048869246,1.409727157295195
1029,Grandfather Clocks,3,neutral,1088,1623,535,-0.38191699168746607,-0.8023418146200789
