subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1034,Pool Party,1,positive,0,374,374,-3.3485139758281797,-0.017566375148514713
1034,Sea Ice,2,neutral,376,757,381,-5.240144512985525,-1.2158671979840485
1034,Natalie Wood,3,negative,759,1574,815,-1.3736929133247981,1.2334335731325623
