subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1037,Pool Party,1,positive,0,374,374,813.7922885728968,-0.9275823456086939
1037,Sea Ice,2,neutral,376,757,381,996.3378976925936,-0.46070503815938846
1037,Natalie Wood,3,negative,759,1574,815,1719.280397859199,1.3882873837680836
