subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1039,Sea Ice,1,neutral,0,381,381,2.4596714941136057,0.6110727861772423
1039,Dont Look,2,negative,383,1093,710,-15.353045494029788,-1.4100464824473316
1039,Impatient Billionaire,3,positive,1095,1425,330,4.115697333487355,0.7989736962700896
