subject,story,order,valence,story_start_sec,story_end_sec,story_duration_sec,mean_pupil_size,z_pupil
1024,Sea Ice,1,neutral,0,381,381,-2.998454073658107,-1.3383270905975335
1024,Dont Look,2,negative,383,1093,710,-1.8143441136414278,0.273359996894314
1024,Impatient Billionaire,3,positive,1095,1425,330,-1.2327486817328415,1.0649670937032196
